"_time",dest,host,user,Image,EventCode
"2017-05-15T21:35:43.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Temp\{97C7955A-24C6-4B25-A03B-14FAB4EAF32B}\MPSigStub.exe",1
"2017-05-15T21:35:39.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\SoftwareDistribution\Download\Install\mpas-fe.exe",1
"2017-05-15T21:34:19.000+0000","Malware-VM3","Malware-VM3","Malware-VM3\User","C:\Windows\Microsoft.NET\Framework64\v2.0.50727\cvtres.exe",1
"2017-05-15T21:34:19.000+0000","Malware-VM3","Malware-VM3","Malware-VM3\User","C:\Windows\Microsoft.NET\Framework64\v2.0.50727\csc.exe",1
"2017-05-15T21:34:18.000+0000","Malware-VM3","Malware-VM3","Malware-VM3\User","C:\Windows\Microsoft.NET\Framework64\v2.0.50727\cvtres.exe",1
"2017-05-15T21:34:18.000+0000","Malware-VM3","Malware-VM3","Malware-VM3\User","C:\Windows\Microsoft.NET\Framework64\v2.0.50727\csc.exe",1
"2017-05-15T21:34:18.000+0000","Malware-VM3","Malware-VM3","Malware-VM3\User","C:\Windows\Microsoft.NET\Framework64\v2.0.50727\cvtres.exe",1
"2017-05-15T21:34:18.000+0000","Malware-VM3","Malware-VM3","Malware-VM3\User","C:\Windows\Microsoft.NET\Framework64\v2.0.50727\csc.exe",1
"2017-05-15T21:34:17.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Program Files\Windows Defender\MpCmdRun.exe",1
"2017-05-15T21:34:17.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\NETWORK SERVICE","C:\Program Files\Windows Defender\MpCmdRun.exe",1
"2017-05-15T21:34:16.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Program Files\Windows Defender\MpCmdRun.exe",1
"2017-05-15T21:33:29.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Program Files (x86)\Google\Update\GoogleUpdate.exe",1
"2017-05-15T21:33:29.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Program Files (x86)\Google\Update\1.3.33.5\GoogleUpdateComRegisterShell64.exe",1
"2017-05-15T21:33:29.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Program Files (x86)\Google\Update\1.3.33.5\GoogleUpdateComRegisterShell64.exe",1
"2017-05-15T21:33:29.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Program Files (x86)\Google\Update\1.3.33.5\GoogleUpdateComRegisterShell64.exe",1
"2017-05-15T21:33:29.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Program Files (x86)\Google\Update\GoogleUpdate.exe",1
"2017-05-15T21:33:29.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Program Files (x86)\Google\Update\GoogleUpdate.exe",1
"2017-05-15T21:33:24.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Program Files (x86)\Google\Update\GoogleUpdate.exe",1
"2017-05-15T21:33:23.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Program Files (x86)\GUM960C.tmp\GoogleUpdate.exe",1
"2017-05-15T21:33:23.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Program Files (x86)\Google\Update\Install\{1B931D27-6E80-42D6-AD65-0E8A3998B872}\GoogleUpdateSetup.exe",1
"2017-05-15T21:33:10.000+0000","Malware-VM3","Malware-VM3","Malware-VM3\User","C:\Program Files (x86)\Common Files\Adobe\ARM\1.0\AdobeARM.exe",1
"2017-05-15T21:33:09.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Program Files (x86)\Adobe\Acrobat Reader DC\Reader\AcroCEF\RdrServicesUpdater.exe",1
"2017-05-15T21:33:02.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Installer\MSI445C.tmp",1
"2017-05-15T21:32:35.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Program Files (x86)\Google\Update\GoogleUpdate.exe",1
"2017-05-15T21:32:11.000+0000","Malware-VM3","Malware-VM3","Malware-VM3\User","C:\Program Files (x86)\Common Files\Adobe\ARM\1.0\AdobeARM.exe",1
"2017-05-15T21:32:11.000+0000","Malware-VM3","Malware-VM3","Malware-VM3\User","C:\Program Files (x86)\Common Files\Adobe\ARM\1.0\AdobeARM.exe",1
"2017-05-15T21:32:11.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Program Files (x86)\Common Files\Adobe\ARM\1.0\armsvc.exe",1
"2017-05-15T21:32:09.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Program Files (x86)\Common Files\Adobe\ARM\1.0\Temp\253640983\AdobeARMHelper.exe",1
"2017-05-15T21:31:38.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Program Files (x86)\Google\Update\GoogleUpdate.exe",1
"2017-05-15T21:31:36.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Program Files (x86)\Google\Update\1.3.32.7\GoogleCrashHandler64.exe",1
"2017-05-15T21:31:36.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Program Files (x86)\Google\Update\1.3.32.7\GoogleCrashHandler.exe",1
"2017-05-15T21:31:36.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Program Files (x86)\Google\Update\GoogleUpdate.exe",1
"2017-05-15T21:31:34.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Program Files (x86)\Google\Update\GoogleUpdate.exe",1
"2017-05-15T21:31:34.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Program Files (x86)\Google\Update\GoogleUpdate.exe",1
"2017-05-15T21:31:34.000+0000","Malware-VM3","Malware-VM3","Malware-VM3\User","C:\Windows\Microsoft.NET\Framework64\v2.0.50727\cvtres.exe",1
"2017-05-15T21:31:34.000+0000","Malware-VM3","Malware-VM3","Malware-VM3\User","C:\Windows\Microsoft.NET\Framework64\v2.0.50727\csc.exe",1
"2017-05-15T21:31:33.000+0000","Malware-VM3","Malware-VM3","Malware-VM3\User","C:\Windows\Microsoft.NET\Framework64\v2.0.50727\cvtres.exe",1
"2017-05-15T21:31:33.000+0000","Malware-VM3","Malware-VM3","Malware-VM3\User","C:\Windows\Microsoft.NET\Framework64\v2.0.50727\csc.exe",1
"2017-05-15T21:31:33.000+0000","Malware-VM3","Malware-VM3","Malware-VM3\User","C:\Windows\Microsoft.NET\Framework64\v2.0.50727\cvtres.exe",1
"2017-05-15T21:31:33.000+0000","Malware-VM3","Malware-VM3","Malware-VM3\User","C:\Windows\Microsoft.NET\Framework64\v2.0.50727\csc.exe",1
"2017-05-15T21:31:27.000+0000","Malware-VM3","Malware-VM3","Malware-VM3\User","C:\Program Files\Windows Media Player\wmpnscfg.exe",1
"2017-05-15T21:31:27.000+0000","Malware-VM3","Malware-VM3","Malware-VM3\User","C:\Program Files\Windows Media Player\wmpnscfg.exe",1
"2017-05-15T21:31:26.000+0000","Malware-VM3","Malware-VM3","Malware-VM3\User","C:\Program Files\Windows Media Player\wmpnscfg.exe",1
"2017-05-15T21:31:21.000+0000","Malware-VM3","Malware-VM3","Malware-VM3\User","C:\Program Files\Windows Media Player\wmpnscfg.exe",1
"2017-05-15T21:31:20.000+0000","Malware-VM3","Malware-VM3","Malware-VM3\User","C:\Program Files\Windows Media Player\wmpnscfg.exe",1
"2017-05-15T21:31:19.000+0000","Malware-VM3","Malware-VM3","Malware-VM3\User","C:\Program Files (x86)\Common Files\Adobe\ARM\1.0\AdobeARM.exe",1
"2017-04-18T16:24:56.000+0000","Malware-VM4","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-04-18T16:24:51.000+0000","Malware-VM4","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-04-18T16:24:50.000+0000","Malware-VM4","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-04-18T16:24:50.000+0000","Malware-VM4","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-04-18T16:24:50.000+0000","Malware-VM4","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-04-18T16:24:49.000+0000","Malware-VM4","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-04-18T16:24:48.000+0000","Malware-VM4","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-04-18T16:24:48.000+0000","Malware-VM4","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-04-18T16:24:47.000+0000","Malware-VM4","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\ngen.exe",1
"2017-04-18T16:24:46.000+0000","Malware-VM4","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-04-18T16:24:46.000+0000","Malware-VM4","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\ngen.exe",1
"2017-04-18T16:24:45.000+0000","Malware-VM4","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe",1
"2017-04-18T16:24:44.000+0000","Malware-VM4","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe",1
"2017-04-18T16:24:44.000+0000","Malware-VM4","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ngen.exe",1
"2017-04-18T16:24:44.000+0000","Malware-VM4","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe",1
"2017-04-18T16:24:44.000+0000","Malware-VM4","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ngen.exe",1
"2017-04-18T16:24:34.000+0000","Malware-VM4","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\regtlibv12.exe",1
"2017-04-18T16:24:34.000+0000","Malware-VM4","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\regtlibv12.exe",1
"2017-04-18T16:24:34.000+0000","Malware-VM4","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\regtlibv12.exe",1
"2017-04-18T16:24:34.000+0000","Malware-VM4","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\regtlibv12.exe",1
"2017-04-18T16:24:34.000+0000","Malware-VM4","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\regtlibv12.exe",1
"2017-04-18T16:24:34.000+0000","Malware-VM4","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\regtlibv12.exe",1
"2017-04-18T16:24:34.000+0000","Malware-VM4","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\regtlibv12.exe",1
"2017-04-18T16:24:34.000+0000","Malware-VM4","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\regtlibv12.exe",1
"2017-04-18T16:24:34.000+0000","Malware-VM4","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\regtlibv12.exe",1
"2017-04-18T16:24:34.000+0000","Malware-VM4","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\regtlibv12.exe",1
"2017-04-18T16:24:34.000+0000","Malware-VM4","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\regtlibv12.exe",1
"2017-04-18T16:24:34.000+0000","Malware-VM4","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\regtlibv12.exe",1
"2017-04-18T16:24:34.000+0000","Malware-VM4","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\regtlibv12.exe",1
"2017-04-18T16:24:34.000+0000","Malware-VM4","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\regtlibv12.exe",1
"2017-04-18T16:24:30.000+0000","Malware-VM4","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ngen.exe",1
"2017-04-18T16:24:22.000+0000","Malware-VM4","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Program Files\SplunkUniversalForwarder\bin\splunk-winprintmon.exe",1
"2017-04-18T16:24:22.000+0000","Malware-VM4","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Program Files\SplunkUniversalForwarder\bin\splunk-regmon.exe",1
"2017-04-18T16:24:21.000+0000","Malware-VM4","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Program Files\SplunkUniversalForwarder\bin\splunk-powershell.exe",1
"2017-04-18T16:24:20.000+0000","Malware-VM4","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Program Files\SplunkUniversalForwarder\bin\splunk-powershell.exe",1
"2017-04-18T16:24:19.000+0000","Malware-VM4","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Program Files\SplunkUniversalForwarder\bin\splunk-netmon.exe",1
"2017-04-18T16:24:18.000+0000","Malware-VM4","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Program Files\SplunkUniversalForwarder\bin\splunk-admon.exe",1
"2017-04-18T16:24:17.000+0000","Malware-VM4","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Program Files\SplunkUniversalForwarder\bin\splunk-MonitorNoHandle.exe",1
"2017-04-18T16:23:36.000+0000","Malware-VM4","Malware-VM3","NT AUTHORITY\SYSTEM","C:\498658b3765ca1e49dd9\Setup.exe",1
"2017-04-18T16:23:35.000+0000","Malware-VM4","Malware-VM3","MALWARE-VM4\User","C:\Program Files (x86)\Common Files\Adobe\ARM\1.0\AdobeARM.exe",1
"2017-04-18T16:23:35.000+0000","Malware-VM4","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\SoftwareDistribution\Download\Install\NDP40-KB2737019-x64.exe",1
"2017-04-18T16:23:34.000+0000","Malware-VM4","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\SoftwareDistribution\Download\Install\msipatchregfix-amd64.exe",1
"2017-04-18T16:23:22.000+0000","Malware-VM4","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Program Files\SplunkUniversalForwarder\bin\splunk-winprintmon.exe",1
"2017-04-18T16:23:21.000+0000","Malware-VM4","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Program Files\SplunkUniversalForwarder\bin\splunk-regmon.exe",1
"2017-04-18T16:23:20.000+0000","Malware-VM4","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Program Files\SplunkUniversalForwarder\bin\splunk-powershell.exe",1
"2017-04-18T16:23:20.000+0000","Malware-VM4","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Program Files\SplunkUniversalForwarder\bin\splunk-powershell.exe",1
"2017-04-18T16:23:19.000+0000","Malware-VM4","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Program Files\SplunkUniversalForwarder\bin\splunk-netmon.exe",1
"2017-04-18T16:23:18.000+0000","Malware-VM4","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Program Files\SplunkUniversalForwarder\bin\splunk-admon.exe",1
"2017-04-18T16:23:17.000+0000","Malware-VM4","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Program Files\SplunkUniversalForwarder\bin\splunk-MonitorNoHandle.exe",1
"2017-04-18T16:22:36.000+0000","Malware-VM4","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\SoftwareDistribution\Download\Install\Windows-KB890830-x64-V5.43-delta.exe",1
"2017-04-18T16:22:36.000+0000","Malware-VM4","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-04-18T16:22:36.000+0000","Malware-VM4","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-04-18T16:22:36.000+0000","Malware-VM4","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-04-18T16:22:36.000+0000","Malware-VM4","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-04-18T16:22:35.000+0000","Malware-VM4","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-04-18T16:22:35.000+0000","Malware-VM4","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-04-18T16:22:28.000+0000","Malware-VM4","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-04-18T16:22:28.000+0000","Malware-VM4","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-04-18T16:22:28.000+0000","Malware-VM4","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-04-18T16:22:28.000+0000","Malware-VM4","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-04-18T16:22:28.000+0000","Malware-VM4","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-04-18T16:22:28.000+0000","Malware-VM4","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-04-18T16:22:27.000+0000","Malware-VM4","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-04-18T16:22:27.000+0000","Malware-VM4","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-04-18T16:22:27.000+0000","Malware-VM4","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-04-18T16:22:27.000+0000","Malware-VM4","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-04-18T16:22:27.000+0000","Malware-VM4","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-04-18T16:22:27.000+0000","Malware-VM4","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-04-18T16:22:27.000+0000","Malware-VM4","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-04-18T16:22:27.000+0000","Malware-VM4","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-04-18T16:22:27.000+0000","Malware-VM4","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\ngen.exe",1
"2017-04-18T16:22:26.000+0000","Malware-VM4","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-04-18T16:22:26.000+0000","Malware-VM4","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\ngen.exe",1
"2017-04-18T16:22:26.000+0000","Malware-VM4","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe",1
"2017-04-18T16:22:26.000+0000","Malware-VM4","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe",1
"2017-04-18T16:22:25.000+0000","Malware-VM4","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ngen.exe",1
"2017-04-18T16:22:25.000+0000","Malware-VM4","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe",1
"2017-04-18T16:22:25.000+0000","Malware-VM4","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ngen.exe",1
"2017-04-18T16:22:22.000+0000","Malware-VM4","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Program Files\SplunkUniversalForwarder\bin\splunk-winprintmon.exe",1
"2017-04-18T16:22:21.000+0000","Malware-VM4","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Program Files\SplunkUniversalForwarder\bin\splunk-regmon.exe",1
"2017-04-18T16:22:20.000+0000","Malware-VM4","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Program Files\SplunkUniversalForwarder\bin\splunk-powershell.exe",1
"2017-04-18T16:22:20.000+0000","Malware-VM4","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Program Files\SplunkUniversalForwarder\bin\splunk-powershell.exe",1
"2017-04-18T16:22:19.000+0000","Malware-VM4","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Program Files\SplunkUniversalForwarder\bin\splunk-netmon.exe",1
"2017-04-18T16:22:18.000+0000","Malware-VM4","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Program Files\SplunkUniversalForwarder\bin\splunk-admon.exe",1
"2017-04-18T16:22:17.000+0000","Malware-VM4","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Program Files\SplunkUniversalForwarder\bin\splunk-MonitorNoHandle.exe",1
"2017-04-18T16:22:16.000+0000","Malware-VM4","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\regtlibv12.exe",1
"2017-04-18T16:22:16.000+0000","Malware-VM4","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\regtlibv12.exe",1
"2017-04-18T16:22:16.000+0000","Malware-VM4","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\regtlibv12.exe",1
"2017-04-18T16:22:16.000+0000","Malware-VM4","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\regtlibv12.exe",1
"2017-04-18T16:22:16.000+0000","Malware-VM4","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\regtlibv12.exe",1
"2017-04-18T16:22:16.000+0000","Malware-VM4","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\regtlibv12.exe",1
"2017-04-18T16:22:16.000+0000","Malware-VM4","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\regtlibv12.exe",1
"2017-04-18T16:22:16.000+0000","Malware-VM4","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\regtlibv12.exe",1
"2017-04-18T16:22:15.000+0000","Malware-VM4","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\regtlibv12.exe",1
"2017-04-18T16:22:15.000+0000","Malware-VM4","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\regtlibv12.exe",1
"2017-04-18T16:22:15.000+0000","Malware-VM4","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\regtlibv12.exe",1
"2017-04-18T16:22:15.000+0000","Malware-VM4","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\regtlibv12.exe",1
"2017-04-18T16:22:15.000+0000","Malware-VM4","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\regtlibv12.exe",1
"2017-04-18T16:22:15.000+0000","Malware-VM4","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\regtlibv12.exe",1
"2017-04-18T16:22:13.000+0000","Malware-VM4","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ngen.exe",1
"2017-04-18T16:21:59.000+0000","Malware-VM4","Malware-VM3","NT AUTHORITY\SYSTEM","C:\d6d66650bff4b343d91cad10301650\Setup.exe",1
"2017-04-18T16:21:58.000+0000","Malware-VM4","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\SoftwareDistribution\Download\Install\ndp40-kb2789642-x64.exe",1
"2017-04-18T16:21:58.000+0000","Malware-VM4","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\SoftwareDistribution\Download\Install\msipatchregfix-amd64.exe",1
"2017-04-18T16:21:57.000+0000","Malware-VM4","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-04-18T16:21:57.000+0000","Malware-VM4","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-04-18T16:21:57.000+0000","Malware-VM4","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-04-18T16:21:57.000+0000","Malware-VM4","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
