EventCode,"_time",sourcetype,tag,user
4634,"1525456151.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4634,"1525456108.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4624,"1525456023.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4768,"1525456002.000","WinEventLog:Security","authentication;os;security;windows",chuck
4648,"1525456001.000","WinEventLog:Security","authentication;os;privileged;remote;security;windows",chuck
4634,"1525456001.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4624,"1525455881.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4634,"1525455881.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4634,"1525455881.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4634,"1525455811.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4634,"1525455811.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4624,"1525455192.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4634,"1525455192.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4634,"1525455191.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4624,"1525455080.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4634,"1525455080.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4634,"1525455079.000","WinEventLog:Security","access;cleartext;logoff;os;remote;security;stop;windows",chuck
4624,"1525455016.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4624,"1525454923.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4624,"1525454693.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4634,"1525454530.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4634,"1525454139.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4624,"1525453988.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4624,"1525453957.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4634,"1525453956.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4624,"1525453886.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4634,"1525453886.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4634,"1525453886.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4624,"1525453776.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4624,"1525453553.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4624,"1525453463.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4624,"1525453463.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4624,"1525453363.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4634,"1525453319.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4634,"1525453319.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4624,"1525453196.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4634,"1525453177.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4624,"1525453177.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4624,"1525453108.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4634,"1525452950.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4624,"1525452780.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4634,"1525452740.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4634,"1525452612.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4624,"1525452612.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4634,"1525452506.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4624,"1525452439.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4768,"1525451230.000","WinEventLog:Security","authentication;os;security;windows",chuck
4624,"1525451230.000","WinEventLog:Security","authentication;cleartext;os;remote;security;windows",chuck
4634,"1525450766.000","WinEventLog:Security","access;cleartext;logoff;os;remote;security;stop;windows",chuck
4768,"1525450307.000","WinEventLog:Security","authentication;os;security;windows",alice
4624,"1525450305.000","WinEventLog:Security","authentication;cleartext;os;remote;security;windows",alice
4634,"1525449351.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4624,"1525449261.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4624,"1525449261.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4624,"1525449259.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4624,"1525449259.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4648,"1525449200.000","WinEventLog:Security","authentication;os;privileged;remote;security;windows",chuck
4768,"1525449200.000","WinEventLog:Security","authentication;os;security;windows",chuck
4634,"1525447288.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",chuck
4634,"1525447156.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",chuck
4634,"1525447156.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",chuck
4634,"1525447156.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",chuck
4624,"1525447156.000","WinEventLog:Security","authentication;os;remote;security;windows",chuck
4624,"1525447154.000","WinEventLog:Security","authentication;os;remote;security;windows",chuck
4634,"1525446323.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4634,"1525446312.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4634,"1525446308.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4624,"1525446103.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4624,"1525446103.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4634,"1525446067.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4624,"1525445978.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4634,"1525445978.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4634,"1525445978.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4634,"1525445978.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4624,"1525445592.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4634,"1525445466.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4624,"1525445401.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4624,"1525445161.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4634,"1525445160.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4624,"1525445047.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4634,"1525444990.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4624,"1525444989.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4624,"1525444760.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4624,"1525444634.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4634,"1525444623.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4624,"1525444504.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4624,"1525444429.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4634,"1525443378.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4624,"1525443237.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4624,"1525443186.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4634,"1525443185.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4634,"1525442867.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4634,"1525442746.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4624,"1525442664.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4634,"1525442173.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4624,"1525442043.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4624,"1525442041.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4634,"1525441937.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4634,"1525441936.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4634,"1525441515.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4624,"1525441442.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4624,"1525441427.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4624,"1525441387.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4634,"1525441385.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4634,"1525441383.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4634,"1525441056.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4634,"1525441052.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4624,"1525440919.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4634,"1525440901.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4634,"1525440896.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4624,"1525440776.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4624,"1525439752.000","WinEventLog:Security","authentication;cleartext;os;remote;security;windows",chuck
4624,"1525439653.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4634,"1525439584.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4634,"1525439389.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4624,"1525439389.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4624,"1525439286.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4634,"1525438755.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4634,"1525438437.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4634,"1525438275.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4624,"1525438214.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4624,"1525438193.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4634,"1525438193.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4634,"1525438192.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4624,"1525438192.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4624,"1525438051.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4624,"1525438051.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4624,"1525437969.000","WinEventLog:Security","authentication;cleartext;os;remote;security;windows",chuck
4624,"1525437866.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4634,"1525437864.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4634,"1525437864.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4634,"1525437864.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4624,"1525437864.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4634,"1525437864.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4634,"1525437864.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4624,"1525437783.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4624,"1525437780.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4624,"1525437780.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4634,"1525437780.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4624,"1525437780.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4624,"1525437778.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4624,"1525437778.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4634,"1525436344.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",chuck
4634,"1525434936.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",chuck
4624,"1525434886.000","WinEventLog:Security","authentication;os;remote;security;windows",chuck
4624,"1525434878.000","WinEventLog:Security","authentication;os;remote;security;windows",chuck
4624,"1525434877.000","WinEventLog:Security","authentication;os;remote;security;windows",chuck
4634,"1525434876.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",chuck
4624,"1525434876.000","WinEventLog:Security","authentication;os;remote;security;windows",chuck
4624,"1525434872.000","WinEventLog:Security","authentication;os;remote;security;windows",chuck
4634,"1525434566.000","WinEventLog:Security","access;cleartext;logoff;os;remote;security;stop;windows",chuck
4768,"1525434102.000","WinEventLog:Security","authentication;os;security;windows",chuck
4648,"1525434101.000","WinEventLog:Security","authentication;os;privileged;remote;security;windows",chuck
4768,"1525433120.000","WinEventLog:Security","authentication;os;security;windows",chuck
4624,"1525433119.000","WinEventLog:Security","authentication;cleartext;os;remote;security;windows",chuck
4648,"1525429578.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4624,"1525429290.000","WinEventLog:Security","authentication;cleartext;os;remote;security;windows",chuck
4648,"1525429290.000","WinEventLog:Security","authentication;os;privileged;remote;security;windows",chuck
4768,"1525429290.000","WinEventLog:Security","authentication;os;security;windows",chuck
4768,"1525429290.000","WinEventLog:Security","authentication;os;security;windows",chuck
4624,"1525428804.000","WinEventLog:Security","authentication;cleartext;os;remote;security;windows",alice
4624,"1525427766.000","WinEventLog:Security","authentication;cleartext;os;remote;security;windows",chuck
4768,"1525427725.000","WinEventLog:Security","authentication;os;security;windows",chuck
4648,"1525427724.000","WinEventLog:Security","authentication;os;privileged;remote;security;windows",chuck
4768,"1525426942.000","WinEventLog:Security","authentication;os;security;windows",alice
4768,"1525426942.000","WinEventLog:Security","authentication;os;security;windows",alice
4634,"1525424666.000","WinEventLog:Security","access;cleartext;logoff;os;remote;security;stop;windows",chuck
4634,"1525424666.000","WinEventLog:Security","access;cleartext;logoff;os;remote;security;stop;windows",alice
4634,"1525422866.000","WinEventLog:Security","access;cleartext;logoff;os;remote;security;stop;windows",chuck
4624,"1525422280.000","WinEventLog:Security","authentication;cleartext;os;remote;security;windows",chuck
4634,"1525419078.000","WinEventLog:Security","access;cleartext;logoff;os;remote;security;stop;windows",chuck
4624,"1525418765.000","WinEventLog:Security","authentication;cleartext;os;remote;security;windows",alice
4768,"1525416485.000","WinEventLog:Security","authentication;os;security;windows",chuck
4768,"1525415538.000","WinEventLog:Security","authentication;os;security;windows",alice
4624,"1525413778.000","WinEventLog:Security","authentication;cleartext;os;remote;security;windows",alice
4648,"1525413778.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4768,"1525413778.000","WinEventLog:Security","authentication;os;security;windows",alice
4634,"1525413677.000","WinEventLog:Security","access;cleartext;logoff;os;remote;security;stop;windows",alice
4624,"1525412410.000","WinEventLog:Security","authentication;cleartext;os;remote;security;windows",alice
4768,"1525412370.000","WinEventLog:Security","authentication;os;security;windows",chuck
4624,"1525412370.000","WinEventLog:Security","authentication;cleartext;os;remote;security;windows",chuck
4648,"1525412370.000","WinEventLog:Security","authentication;os;privileged;remote;security;windows",chuck
4768,"1525412370.000","WinEventLog:Security","authentication;os;security;windows",chuck
4634,"1525412066.000","WinEventLog:Security","access;cleartext;logoff;os;remote;security;stop;windows",alice
4768,"1525409426.000","WinEventLog:Security","authentication;os;security;windows",alice
4634,"1525404485.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4624,"1525404428.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4634,"1525404147.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4624,"1525404024.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4624,"1525404024.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4624,"1525403978.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4634,"1525403653.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4624,"1525403531.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4624,"1525403531.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4624,"1525403531.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4634,"1525403433.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4624,"1525403279.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4634,"1525402712.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4634,"1525401973.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4624,"1525401349.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4634,"1525401327.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4624,"1525401168.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4624,"1525401168.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4624,"1525400960.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4624,"1525400959.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4634,"1525400937.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4634,"1525400818.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4624,"1525400816.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4634,"1525400814.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4624,"1525400661.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4624,"1525400470.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4634,"1525400470.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4624,"1525400435.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4634,"1525400345.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4634,"1525400345.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4624,"1525400240.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4624,"1525400080.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4634,"1525400016.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4624,"1525399869.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4634,"1525399768.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4624,"1525399708.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4624,"1525399706.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4634,"1525399706.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4624,"1525399703.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4634,"1525399703.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4634,"1525399703.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4624,"1525399698.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4634,"1525399697.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4624,"1525399648.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4634,"1525399648.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4624,"1525399648.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4634,"1525399648.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4624,"1525399643.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4768,"1525399633.000","WinEventLog:Security","authentication;os;security;windows",chuck
4624,"1525399633.000","WinEventLog:Security","authentication;cleartext;os;remote;security;windows",chuck
4648,"1525399633.000","WinEventLog:Security","authentication;os;privileged;remote;security;windows",chuck
4624,"1525399628.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4624,"1525399628.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4634,"1525399627.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4624,"1525399563.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4634,"1525399561.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4624,"1525399508.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4624,"1525398682.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4634,"1525398565.000","WinEventLog:Security","access;cleartext;logoff;os;remote;security;stop;windows",chuck
4634,"1525398490.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4634,"1525398490.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4624,"1525398366.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4624,"1525398326.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4624,"1525398321.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4634,"1525398130.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4624,"1525397920.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4624,"1525397651.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4624,"1525397609.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4624,"1525397608.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4768,"1525396651.000","WinEventLog:Security","authentication;os;security;windows",chuck
4648,"1525396650.000","WinEventLog:Security","authentication;os;privileged;remote;security;windows",chuck
4768,"1525396648.000","WinEventLog:Security","authentication;os;security;windows",chuck
4624,"1525396647.000","WinEventLog:Security","authentication;cleartext;os;remote;security;windows",chuck
4648,"1525396647.000","WinEventLog:Security","authentication;os;privileged;remote;security;windows",chuck
4634,"1525395599.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4624,"1525395474.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4634,"1525394309.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4634,"1525394298.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4634,"1525394054.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4634,"1525393933.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4624,"1525393933.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4624,"1525393932.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4624,"1525393894.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4634,"1525393789.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4624,"1525392576.000","WinEventLog:Security","authentication;cleartext;os;remote;security;windows",alice
4648,"1525392576.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4648,"1525392575.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4634,"1525392265.000","WinEventLog:Security","access;cleartext;logoff;os;remote;security;stop;windows",alice
4624,"1525392158.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4624,"1525392129.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4624,"1525392022.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4634,"1525391357.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4624,"1525391231.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4634,"1525391177.000","WinEventLog:Security","access;cleartext;logoff;os;remote;security;stop;windows",alice
4634,"1525390858.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4634,"1525390858.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4768,"1525390639.000","WinEventLog:Security","authentication;os;security;windows",chuck
4634,"1525390418.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4634,"1525390418.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4624,"1525390335.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4624,"1525390335.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4624,"1525390329.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4624,"1525390328.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4624,"1525390327.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4624,"1525390327.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4624,"1525390327.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4634,"1525390321.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4624,"1525390259.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4624,"1525390253.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4768,"1525389744.000","WinEventLog:Security","authentication;os;security;windows",chuck
4624,"1525389744.000","WinEventLog:Security","authentication;cleartext;os;remote;security;windows",chuck
4634,"1525386677.000","WinEventLog:Security","access;cleartext;logoff;os;remote;security;stop;windows",chuck
4648,"1525385857.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4768,"1525381997.000","WinEventLog:Security","authentication;os;security;windows",chuck
4634,"1525381465.000","WinEventLog:Security","access;cleartext;logoff;os;remote;security;stop;windows",chuck
4768,"1525380525.000","WinEventLog:Security","authentication;os;security;windows",alice
4624,"1525380525.000","WinEventLog:Security","authentication;cleartext;os;remote;security;windows",alice
4648,"1525380525.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4768,"1525380525.000","WinEventLog:Security","authentication;os;security;windows",alice
4634,"1525378792.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4624,"1525378749.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4768,"1525373185.000","WinEventLog:Security","authentication;os;security;windows",alice
4624,"1525371565.000","WinEventLog:Security","authentication;cleartext;os;remote;security;windows",chuck
4634,"1525371128.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4634,"1525371076.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4624,"1525370984.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4624,"1525370868.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4624,"1525370868.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4624,"1525370715.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4634,"1525370521.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4634,"1525370366.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4624,"1525370262.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4624,"1525370160.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4624,"1525370159.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4624,"1525370120.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4634,"1525369987.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4634,"1525369958.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4634,"1525369956.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4634,"1525369835.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4624,"1525369830.000","WinEventLog:Security","authentication;cleartext;os;remote;security;windows",chuck
4648,"1525369830.000","WinEventLog:Security","authentication;os;privileged;remote;security;windows",chuck
4768,"1525369830.000","WinEventLog:Security","authentication;os;security;windows",chuck
4634,"1525369688.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4624,"1525369688.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4634,"1525369687.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4634,"1525369576.000","WinEventLog:Security","access;cleartext;logoff;os;remote;security;stop;windows",chuck
4634,"1525369428.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4634,"1525369428.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4624,"1525369281.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4624,"1525369195.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4624,"1525368981.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4624,"1525368981.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4768,"1525368739.000","WinEventLog:Security","authentication;os;security;windows",chuck
4634,"1525368701.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",chuck
4634,"1525368696.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",chuck
4624,"1525368635.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4634,"1525368578.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",chuck
4624,"1525368578.000","WinEventLog:Security","authentication;os;remote;security;windows",chuck
4634,"1525368571.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
