"_time",count,EventCode,Keywords,"Logon_Process","Logon_Type","Logon_Type_Description",RecordNumber,Type,dest,user
"1476350265.000",,4624,"Audit Success",Advapi,2,Interactive,2541080,Information,"host_25","user_55"
"1476350265.000",,4624,"Audit Success",Advapi,2,Interactive,2541078,Information,"host_25","user_55"
"1476390173.000",,4624,"Audit Success",User32,10,RemoteInteractive,1521954,Information,"host_1","user_106"
"1476390820.000",,4624,"Audit Success",Advapi,2,Interactive,893584099,Information,"host_11","user_4"
"1476390836.000",,4624,"Audit Success",User32,10,RemoteInteractive,893585433,Information,"host_11","user_91"
"1476391699.000",,4624,"Audit Success",User32,10,RemoteInteractive,1521971,Information,"host_1","user_53"
"1476393383.000",,4624,"Audit Success",Advapi,2,Interactive,2543844,Information,"host_25","user_135"
"1476393383.000",,4624,"Audit Success",Advapi,2,Interactive,2543842,Information,"host_25","user_135"
"1476397921.000",,4624,"Audit Success",User32,10,RemoteInteractive,1522038,Information,"host_1","user_51"
"1476423851.000",,4624,"Audit Success",Advapi,2,Interactive,2544942,Information,"host_25","user_102"
"1476423851.000",,4624,"Audit Success",Advapi,2,Interactive,2544940,Information,"host_25","user_102"
"1476431960.000",,4624,"Audit Success",Advapi,2,Interactive,148704959,Information,"host_3","user_2"
"1476434853.000",,4624,"Audit Success",Advapi,2,Interactive,2634571606,Information,"host_5","user_3"
"1476438226.000",,4624,"Audit Success",Advapi,2,Interactive,2635143804,Information,"host_5","user_3"
"1476439722.000",,4624,"Audit Success",Advapi,2,Interactive,897921975,Information,"host_11","user_2"
"1476446462.000",,4624,"Audit Success",User32,10,RemoteInteractive,1522245,Information,"host_1","svc_system_monitoring"
"1476451356.000",,4624,"Audit Success",User32,10,RemoteInteractive,1522270,Information,"host_1","user_133"
"1476451712.000",,4624,"Audit Success",User32,10,RemoteInteractive,1522275,Information,"host_1","user_39"
"1476456924.000",,4624,"Audit Success",User32,10,RemoteInteractive,1352389600,Information,"host_14","user_91"
"1476463682.000",,4624,"Audit Success",User32,10,RemoteInteractive,1522335,Information,"host_1","user_52"
"1476464776.000",,4624,"Audit Success",Advapi,2,Interactive,2547083,Information,"host_25","user_14"
"1476464777.000",,4624,"Audit Success",Advapi,2,Interactive,2547085,Information,"host_25","user_14"
"1476464897.000",,4624,"Audit Success",Advapi,2,Interactive,2547104,Information,"host_25","user_15"
"1476464897.000",,4624,"Audit Success",Advapi,2,Interactive,2547102,Information,"host_25","user_15"
"1476473456.000",,4624,"Audit Success",User32,10,RemoteInteractive,1522401,Information,"host_1","user_63"
"1476474158.000",,4624,"Audit Success",User32,10,RemoteInteractive,1522404,Information,"host_1","user_121"
"1476475970.000",,4624,"Audit Success",Advapi,2,Interactive,2547932,Information,"host_25","user_76"
"1476475971.000",,4624,"Audit Success",Advapi,2,Interactive,2547934,Information,"host_25","user_76"
"1476476939.000",,4624,"Audit Success",User32,10,RemoteInteractive,1522430,Information,"host_1","user_51"
"1476481346.000",,4624,"Audit Success",Advapi,2,Interactive,2548289,Information,"host_25","user_89"
"1476481346.000",,4624,"Audit Success",Advapi,2,Interactive,2548287,Information,"host_25","user_89"
"1476487003.000",,4624,"Audit Success",User32,10,RemoteInteractive,1522520,Information,"host_1","user_113"
"1476510609.000",,4624,"Audit Success",Advapi,2,Interactive,2549008,Information,"host_25","user_83"
"1476510609.000",,4624,"Audit Success",Advapi,2,Interactive,2549006,Information,"host_25","user_83"
"1476552967.000",,4624,"Audit Success",Advapi,2,Interactive,2549492,Information,"host_25","user_25"
"1476552968.000",,4624,"Audit Success",Advapi,2,Interactive,2549494,Information,"host_25","user_25"
"1476553531.000",,4624,"Audit Success",Advapi,2,Interactive,2549509,Information,"host_25","user_130"
"1476553531.000",,4624,"Audit Success",Advapi,2,Interactive,2549507,Information,"host_25","user_130"
"1476556504.000",,4624,"Audit Success",Advapi,2,Interactive,2549534,Information,"host_25","user_37"
"1476556505.000",,4624,"Audit Success",Advapi,2,Interactive,2549536,Information,"host_25","user_37"
"1476564182.000",,4624,"Audit Success",Advapi,2,Interactive,2549636,Information,"host_25","user_103"
"1476564183.000",,4624,"Audit Success",Advapi,2,Interactive,2549638,Information,"host_25","user_103"
"1476564344.000",,4624,"Audit Success",Advapi,2,Interactive,2549642,Information,"host_25","user_23"
"1476564345.000",,4624,"Audit Success",Advapi,2,Interactive,2549644,Information,"host_25","user_23"
"1476582329.000",,4624,"Audit Success",Advapi,2,Interactive,2549874,Information,"host_25","user_29"
"1476582329.000",,4624,"Audit Success",Advapi,2,Interactive,2549872,Information,"host_25","user_29"
"1476637434.000",,4624,"Audit Success",Advapi,2,Interactive,2550467,Information,"host_25","user_101"
"1476637434.000",,4624,"Audit Success",Advapi,2,Interactive,2550465,Information,"host_25","user_101"
"1476642566.000",,4624,"Audit Success",Advapi,2,Interactive,2550560,Information,"host_25","user_59"
"1476642566.000",,4624,"Audit Success",Advapi,2,Interactive,2550557,Information,"host_25","user_59"
"1476644297.000",,4624,"Audit Success",Advapi,2,Interactive,2550591,Information,"host_25","user_69"
"1476644297.000",,4624,"Audit Success",Advapi,2,Interactive,2550589,Information,"host_25","user_69"
"1476644966.000",,4624,"Audit Success",Advapi,2,Interactive,2550602,Information,"host_25","user_50"
"1476644967.000",,4624,"Audit Success",Advapi,2,Interactive,2550604,Information,"host_25","user_50"
"1476663378.000",,4624,"Audit Success",Advapi,2,Interactive,911192142,Information,"host_11","user_3"
"1476663380.000",,4624,"Audit Success",User32,10,RemoteInteractive,911192455,Information,"host_11","user_139"
"1476665996.000",,4624,"Audit Success",User32,10,RemoteInteractive,1523091,Information,"host_1","user_34"
"1476666469.000",,4624,"Audit Success",Advapi,2,Interactive,2550991,Information,"host_25","user_46"
"1476666470.000",,4624,"Audit Success",Advapi,2,Interactive,2550993,Information,"host_25","user_46"
"1476666724.000",,4624,"Audit Success",User32,10,RemoteInteractive,1523097,Information,"host_1","user_34"
"1476667464.000",,4624,"Audit Success",Advapi,2,Interactive,2551028,Information,"host_25","user_87"
"1476667465.000",,4624,"Audit Success",Advapi,2,Interactive,2551030,Information,"host_25","user_87"
"1476672362.000",,4624,"Audit Success",User32,10,RemoteInteractive,1523119,Information,"host_1","user_34"
"1476674564.000",,4624,"Audit Success",User32,10,RemoteInteractive,1523130,Information,"host_1","user_34"
"1476680094.000",,4624,"Audit Success",Advapi,2,Interactive,2551353,Information,"host_25","user_118"
"1476680094.000",,4624,"Audit Success",Advapi,2,Interactive,2551351,Information,"host_25","user_118"
"1476680496.000",,4624,"Audit Success",Advapi,2,Interactive,2551372,Information,"host_25","user_132"
"1476680497.000",,4624,"Audit Success",Advapi,2,Interactive,2551374,Information,"host_25","user_132"
"1476700329.000",,4624,"Audit Success",Advapi,2,Interactive,2551983,Information,"host_25","user_73"
"1476700330.000",,4624,"Audit Success",Advapi,2,Interactive,2551985,Information,"host_25","user_73"
"1476702651.000",,4624,"Audit Success",Advapi,2,Interactive,2552055,Information,"host_25","user_93"
"1476702651.000",,4624,"Audit Success",Advapi,2,Interactive,2552053,Information,"host_25","user_93"
"1476704635.000",,4624,"Audit Success",Advapi,2,Interactive,2552110,Information,"host_25","user_108"
"1476704635.000",,4624,"Audit Success",Advapi,2,Interactive,2552108,Information,"host_25","user_108"
"1476704932.000",,4624,"Audit Success",Advapi,2,Interactive,2552123,Information,"host_25","user_75"
"1476704933.000",,4624,"Audit Success",Advapi,2,Interactive,2552125,Information,"host_25","user_75"
"1476708154.000",,4624,"Audit Success",Advapi,2,Interactive,2552308,Information,"host_25","user_64"
"1476708154.000",,4624,"Audit Success",Advapi,2,Interactive,2552306,Information,"host_25","user_64"
"1476709393.000",,4624,"Audit Success",Advapi,2,Interactive,2552408,Information,"host_25","user_79"
"1476709393.000",,4624,"Audit Success",Advapi,2,Interactive,2552406,Information,"host_25","user_79"
"1476712881.000",,4624,"Audit Success",Advapi,2,Interactive,2552662,Information,"host_25","user_136"
"1476712881.000",,4624,"Audit Success",Advapi,2,Interactive,2552660,Information,"host_25","user_136"
"1476713015.000",,4624,"Audit Success",User32,10,RemoteInteractive,1523250,Information,"host_1","user_113"
"1476714250.000",,4624,"Audit Success",Advapi,2,Interactive,2667253180,Information,"host_5","user_3"
"1476714252.000",,4624,"Audit Success",User32,10,RemoteInteractive,2667253494,Information,"host_5","user_96"
"1476714264.000",,4624,"Audit Success",Advapi,2,Interactive,2552791,Information,"host_25","user_77"
"1476714265.000",,4624,"Audit Success",Advapi,2,Interactive,2552793,Information,"host_25","user_77"
"1476714933.000",,4624,"Audit Success",Advapi,2,Interactive,2552851,Information,"host_25","user_43"
"1476714933.000",,4624,"Audit Success",Advapi,2,Interactive,2552849,Information,"host_25","user_43"
"1476715048.000",,4624,"Audit Success",User32,10,RemoteInteractive,1523258,Information,"host_1","user_34"
"1476715196.000",,4624,"Audit Success",User32,10,RemoteInteractive,1523262,Information,"host_1","user_142"
"1476715620.000",,4624,"Audit Success",User32,10,RemoteInteractive,1523266,Information,"host_1","user_41"
"1476717298.000",,4624,"Audit Success",Advapi,2,Interactive,2553051,Information,"host_25","user_21"
"1476717298.000",,4624,"Audit Success",Advapi,2,Interactive,2553049,Information,"host_25","user_21"
"1476717303.000",,4624,"Audit Success",User32,10,RemoteInteractive,1523276,Information,"host_1","user_39"
"1476717363.000",,4624,"Audit Success",User32,10,RemoteInteractive,1523282,Information,"host_1","user_39"
"1476717724.000",,4624,"Audit Success",User32,10,RemoteInteractive,1523288,Information,"host_1","user_34"
"1476717778.000",,4624,"Audit Success",User32,10,RemoteInteractive,1523297,Information,"host_1","user_133"
"1476717804.000",,4624,"Audit Success",Advapi,2,Interactive,2553117,Information,"host_25","user_45"
"1476717804.000",,4624,"Audit Success",Advapi,2,Interactive,2553115,Information,"host_25","user_45"
"1476719866.000",,4624,"Audit Success",User32,10,RemoteInteractive,1523307,Information,"host_1","user_16"
"1476720166.000",,4624,"Audit Success",User32,10,RemoteInteractive,1523319,Information,"host_1","user_26"
"1476720394.000",,4624,"Audit Success",Advapi,2,Interactive,2553438,Information,"host_25","user_129"
"1476720395.000",,4624,"Audit Success",Advapi,2,Interactive,2553440,Information,"host_25","user_129"
"1476721360.000",,4624,"Audit Success",User32,10,RemoteInteractive,1523323,Information,"host_1","user_70"
"1476721965.000",,4624,"Audit Success",User32,10,RemoteInteractive,1523332,Information,"host_1","user_65"
"1476722282.000",,4624,"Audit Success",User32,10,RemoteInteractive,1523337,Information,"host_1","user_65"
"1476722360.000",,4624,"Audit Success",User32,10,RemoteInteractive,1523342,Information,"host_1","user_65"
"1476722392.000",,4624,"Audit Success",User32,10,RemoteInteractive,1523349,Information,"host_1","user_65"
"1476722491.000",,4624,"Audit Success",User32,10,RemoteInteractive,1523353,Information,"host_1","user_66"
"1476722524.000",,4624,"Audit Success",User32,10,RemoteInteractive,1523357,Information,"host_1","user_66"
"1476723068.000",,4624,"Audit Success",Advapi,2,Interactive,2553764,Information,"host_25","user_131"
"1476723069.000",,4624,"Audit Success",Advapi,2,Interactive,2553767,Information,"host_25","user_131"
"1476723483.000",,4624,"Audit Success",User32,10,RemoteInteractive,1523363,Information,"host_1","user_106"
"1476724018.000",,4624,"Audit Success",User32,10,RemoteInteractive,1523370,Information,"host_1","user_137"
"1476724063.000",,4624,"Audit Success",User32,10,RemoteInteractive,1523379,Information,"host_1","user_138"
"1476724077.000",,4624,"Audit Success",User32,10,RemoteInteractive,1523383,Information,"host_1","user_52"
"1476724711.000",,4624,"Audit Success",User32,10,RemoteInteractive,1523392,Information,"host_1","user_113"
"1476724727.000",,4624,"Audit Success",Advapi,2,Interactive,2553955,Information,"host_25","user_90"
"1476724727.000",,4624,"Audit Success",Advapi,2,Interactive,2553953,Information,"host_25","user_90"
"1476724960.000",,4624,"Audit Success",User32,10,RemoteInteractive,1523397,Information,"host_1","user_70"
"1476724995.000",,4624,"Audit Success",User32,10,RemoteInteractive,1523402,Information,"host_1","user_70"
"1476725067.000",,4624,"Audit Success",User32,10,RemoteInteractive,1523407,Information,"host_1","user_146"
"1476725289.000",,4624,"Audit Success",Advapi,2,Interactive,2554015,Information,"host_25","user_35"
"1476725289.000",,4624,"Audit Success",Advapi,2,Interactive,2554013,Information,"host_25","user_35"
"1476725551.000",,4624,"Audit Success",User32,10,RemoteInteractive,1523413,Information,"host_1","user_82"
"1476725853.000",,4624,"Audit Success",User32,10,RemoteInteractive,1523424,Information,"host_1","user_16"
"1476726048.000",,4624,"Audit Success",User32,10,RemoteInteractive,1523432,Information,"host_1","user_85"
"1476726067.000",,4624,"Audit Success",User32,10,RemoteInteractive,1523436,Information,"host_1","user_52"
"1476726107.000",,4624,"Audit Success",User32,10,RemoteInteractive,1523442,Information,"host_1","user_52"
"1476726125.000",,4624,"Audit Success",User32,10,RemoteInteractive,1523446,Information,"host_1","user_51"
"1476726340.000",,4624,"Audit Success",User32,10,RemoteInteractive,1523452,Information,"host_1","user_26"
"1476726595.000",,4624,"Audit Success",User32,10,RemoteInteractive,1523458,Information,"host_1","user_66"
"1476727132.000",,4624,"Audit Success",User32,10,RemoteInteractive,1523469,Information,"host_1","user_86"
"1476727407.000",,4624,"Audit Success",Advapi,2,Interactive,2554216,Information,"host_25","user_36"
"1476727407.000",,4624,"Audit Success",Advapi,2,Interactive,2554214,Information,"host_25","user_36"
"1476727863.000",,4624,"Audit Success",User32,10,RemoteInteractive,1523478,Information,"host_1","user_113"
"1476727876.000",,4624,"Audit Success",User32,10,RemoteInteractive,1523483,Information,"host_1","user_66"
"1476728026.000",,4624,"Audit Success",Advapi,2,Interactive,2554285,Information,"host_25","user_28"
"1476728026.000",,4624,"Audit Success",Advapi,2,Interactive,2554283,Information,"host_25","user_28"
"1476729270.000",,4624,"Audit Success",Advapi,2,Interactive,2554382,Information,"host_25","user_92"
"1476729271.000",,4624,"Audit Success",Advapi,2,Interactive,2554384,Information,"host_25","user_92"
"1476729906.000",,4624,"Audit Success",User32,10,RemoteInteractive,1523502,Information,"host_1","user_138"
"1476730694.000",,4624,"Audit Success",Advapi,2,Interactive,2554486,Information,"host_25","user_49"
"1476730694.000",,4624,"Audit Success",Advapi,2,Interactive,2554484,Information,"host_25","user_49"
"1476731633.000",,4624,"Audit Success",Advapi,2,Interactive,2554535,Information,"host_25","user_20"
"1476731633.000",,4624,"Audit Success",Advapi,2,Interactive,2554533,Information,"host_25","user_20"
"1476732186.000",,4624,"Audit Success",User32,10,RemoteInteractive,1523525,Information,"host_1","user_26"
"1476732850.000",,4624,"Audit Success",Advapi,2,Interactive,2554629,Information,"host_25","user_78"
"1476732850.000",,4624,"Audit Success",Advapi,2,Interactive,2554627,Information,"host_25","user_78"
"1476733434.000",,4624,"Audit Success",User32,10,RemoteInteractive,1523539,Information,"host_1","user_63"
"1476734950.000",,4624,"Audit Success",User32,10,RemoteInteractive,1523550,Information,"host_1","user_53"
"1476735034.000",,4624,"Audit Success",User32,10,RemoteInteractive,3278452,Information,"host_23","user_1"
"1476735062.000",,4624,"Audit Success",User32,10,RemoteInteractive,1523555,Information,"host_1","user_41"
"1476735231.000",,4624,"Audit Success",Advapi,2,Interactive,2554815,Information,"host_25","user_147"
"1476735231.000",,4624,"Audit Success",Advapi,2,Interactive,2554813,Information,"host_25","user_147"
"1476735259.000",,4624,"Audit Success",User32,10,RemoteInteractive,1523562,Information,"host_1","user_94"
"1476735272.000",,4624,"Audit Success",Advapi,2,Interactive,20719965,Information,"host_27","user_3"
"1476735272.000",,4624,"Audit Success",Advapi,2,Interactive,20719964,Information,"host_27","user_3"
"1476735327.000",,4624,"Audit Success",User32,10,RemoteInteractive,1523565,Information,"host_1","user_70"
"1476735478.000",,4624,"Audit Success",User32,10,RemoteInteractive,1523570,Information,"host_1","user_112"
"1476735776.000",,4624,"Audit Success",User32,10,RemoteInteractive,1523577,Information,"host_1","user_48"
"1476736175.000",,4624,"Audit Success",User32,10,RemoteInteractive,1523587,Information,"host_1","user_146"
"1476736651.000",,4624,"Audit Success",User32,10,RemoteInteractive,1523597,Information,"host_1","user_16"
"1476737077.000",,4624,"Audit Success",Advapi,2,Interactive,2554948,Information,"host_25","user_19"
"1476737077.000",,4624,"Audit Success",Advapi,2,Interactive,2554946,Information,"host_25","user_19"
"1476737115.000",,4624,"Audit Success",User32,10,RemoteInteractive,1523612,Information,"host_1","user_51"
"1476737912.000",,4624,"Audit Success",User32,10,RemoteInteractive,1523627,Information,"host_1","user_65"
"1476738101.000",,4624,"Audit Success",User32,10,RemoteInteractive,1523631,Information,"host_1","user_30"
"1476738287.000",,4624,"Audit Success",User32,10,RemoteInteractive,1523636,Information,"host_1","user_51"
"1476738713.000",,4624,"Audit Success",User32,10,RemoteInteractive,1523647,Information,"host_1","user_30"
"1476738887.000",,4624,"Audit Success",User32,10,RemoteInteractive,1523651,Information,"host_1","user_30"
"1476739043.000",,4624,"Audit Success",User32,10,RemoteInteractive,1523658,Information,"host_1","user_30"
"1476739096.000",,4624,"Audit Success",Advapi,2,Interactive,2555123,Information,"host_25","user_68"
"1476739097.000",,4624,"Audit Success",Advapi,2,Interactive,2555125,Information,"host_25","user_68"
"1476739374.000",,4624,"Audit Success",User32,10,RemoteInteractive,1523666,Information,"host_1","user_146"
"1476740635.000",,4624,"Audit Success",Advapi,2,Interactive,2555212,Information,"host_25","user_126"
"1476740635.000",,4624,"Audit Success",Advapi,2,Interactive,2555210,Information,"host_25","user_126"
"1476740778.000",,4624,"Audit Success",User32,10,RemoteInteractive,1523679,Information,"host_1","user_146"
"1476743338.000",,4624,"Audit Success",User32,10,RemoteInteractive,1523693,Information,"host_1","user_51"
"1476743527.000",,4624,"Audit Success",User32,10,RemoteInteractive,1523699,Information,"host_1","user_86"
"1476744195.000",,4624,"Audit Success",User32,10,RemoteInteractive,1523711,Information,"host_1","user_146"
"1476745493.000",,4624,"Audit Success",User32,10,RemoteInteractive,1523722,Information,"host_1","user_138"
"1476745653.000",,4624,"Audit Success",User32,2,Interactive,20720055,Information,"host_27","user_1"
"1476747054.000",,4624,"Audit Success",User32,10,RemoteInteractive,1523742,Information,"host_1","user_146"
"1476747731.000",,4624,"Audit Success",Advapi,2,Interactive,2555650,Information,"host_25","user_117"
"1476747731.000",,4624,"Audit Success",Advapi,2,Interactive,2555648,Information,"host_25","user_117"
"1476749972.000",,4624,"Audit Success",User32,10,RemoteInteractive,1523772,Information,"host_1","user_53"
"1476751320.000",,4624,"Audit Success",User32,10,RemoteInteractive,1523778,Information,"host_1","user_146"
"1476756444.000",,4624,"Audit Success",Advapi,2,Interactive,2555992,Information,"host_25","user_148"
"1476756444.000",,4624,"Audit Success",Advapi,2,Interactive,2555990,Information,"host_25","user_148"
"1476756985.000",,4624,"Audit Success",Advapi,2,Interactive,2556012,Information,"host_25","user_150"
"1476756986.000",,4624,"Audit Success",Advapi,2,Interactive,2556014,Information,"host_25","user_150"
"1476757027.000",,4624,"Audit Success",Advapi,2,Interactive,2556017,Information,"host_25","user_72"
"1476757028.000",,4624,"Audit Success",Advapi,2,Interactive,2556019,Information,"host_25","user_72"
"1476760411.000",,4624,"Audit Success",User32,10,RemoteInteractive,1523823,Information,"host_1","svc_system_monitoring"
"1476763537.000",,4624,"Audit Success",Advapi,2,Interactive,2556253,Information,"host_25","user_134"
"1476763537.000",,4624,"Audit Success",Advapi,2,Interactive,2556251,Information,"host_25","user_134"
"1476764322.000",,4624,"Audit Success",Advapi,2,Interactive,2556287,Information,"host_25","user_116"
"1476764322.000",,4624,"Audit Success",Advapi,2,Interactive,2556285,Information,"host_25","user_116"
"1476764746.000",,4624,"Audit Success",User32,10,RemoteInteractive,1523845,Information,"host_1","user_34"
"1476772931.000",,4624,"Audit Success",User32,10,RemoteInteractive,1523885,Information,"host_1","user_47"
"1476775415.000",,4624,"Audit Success",User32,10,RemoteInteractive,1523901,Information,"host_1","user_34"
"1476775580.000",,4624,"Audit Success",User32,10,RemoteInteractive,1523910,Information,"host_1","user_34"
"1476776528.000",,4624,"Audit Success",User32,10,RemoteInteractive,1523920,Information,"host_1","user_34"
"1476778992.000",,4624,"Audit Success",Advapi,2,Interactive,2556805,Information,"host_25","user_17"
"1476778992.000",,4624,"Audit Success",Advapi,2,Interactive,2556803,Information,"host_25","user_17"
"1476782865.000",,4624,"Audit Success",User32,10,RemoteInteractive,1523951,Information,"host_1","user_39"
"1476784369.000",,4624,"Audit Success",User32,10,RemoteInteractive,1523961,Information,"host_1","user_39"
"1476798883.000",,4624,"Audit Success",User32,10,RemoteInteractive,1524007,Information,"host_1","user_41"
"1476803058.000",,4624,"Audit Success",User32,10,RemoteInteractive,1524026,Information,"host_1","user_66"
"1476806239.000",,4624,"Audit Success",Advapi,2,Interactive,2558202,Information,"host_25","user_84"
"1476806239.000",,4624,"Audit Success",Advapi,2,Interactive,2558200,Information,"host_25","user_84"
"1476806934.000",,4624,"Audit Success",User32,10,RemoteInteractive,1524041,Information,"host_1","user_16"
"1476807672.000",,4624,"Audit Success",User32,10,RemoteInteractive,1524049,Information,"host_1","user_26"
"1476809487.000",,4624,"Audit Success",User32,10,RemoteInteractive,1524063,Information,"host_1","user_26"
"1476809754.000",,4624,"Audit Success",User32,10,RemoteInteractive,1524070,Information,"host_1","user_26"
"1476809820.000",,4624,"Audit Success",User32,10,RemoteInteractive,1524076,Information,"host_1","user_52"
"1476809966.000",,4624,"Audit Success",User32,10,RemoteInteractive,1524079,Information,"host_1","user_106"
"1476810109.000",,4624,"Audit Success",User32,10,RemoteInteractive,1524087,Information,"host_1","user_53"
"1476810551.000",,4624,"Audit Success",Advapi,2,Interactive,2558682,Information,"host_25","user_24"
"1476810551.000",,4624,"Audit Success",Advapi,2,Interactive,2558680,Information,"host_25","user_24"
"1476812122.000",,4624,"Audit Success",User32,10,RemoteInteractive,1524103,Information,"host_1","user_51"
"1476812450.000",,4624,"Audit Success",User32,10,RemoteInteractive,1524113,Information,"host_1","user_52"
"1476812813.000",,4624,"Audit Success",Advapi,2,Interactive,2688488578,Information,"host_5","user_3"
"1476812814.000",,4624,"Audit Success",User32,10,RemoteInteractive,2688489132,Information,"host_5","user_91"
"1476812900.000",,4624,"Audit Success",User32,10,RemoteInteractive,1524122,Information,"host_1","user_48"
"1476812940.000",,4624,"Audit Success",User32,10,RemoteInteractive,1524126,Information,"host_1","svc_system_monitoring"
"1476813050.000",,4624,"Audit Success",Advapi,2,Interactive,2558902,Information,"host_25","user_109"
"1476813050.000",,4624,"Audit Success",Advapi,2,Interactive,2558900,Information,"host_25","user_109"
"1476813631.000",,4624,"Audit Success",User32,10,RemoteInteractive,1524136,Information,"host_1","user_146"
"1476813960.000",,4624,"Audit Success",User32,10,RemoteInteractive,1245134480,Information,"host_15","user_91"
"1476814090.000",,4624,"Audit Success",User32,10,RemoteInteractive,397503697,Information,"host_16","user_91"
"1476814119.000",,4624,"Audit Success",User32,10,RemoteInteractive,842333024,Information,"host_13","user_91"
"1476814164.000",,4624,"Audit Success",User32,10,RemoteInteractive,1353018433,Information,"host_14","user_91"
"1476814862.000",,4624,"Audit Success",User32,10,RemoteInteractive,1524155,Information,"host_1","user_133"
"1476814979.000",,4624,"Audit Success",User32,10,RemoteInteractive,1353019802,Information,"host_14","user_91"
"1476815571.000",,4624,"Audit Success",User32,10,RemoteInteractive,1524159,Information,"host_1","user_12"
"1476815608.000",,4624,"Audit Success",User32,10,RemoteInteractive,1524162,Information,"host_1","user_47"
"1476816474.000",,4624,"Audit Success",Advapi,2,Interactive,2689671993,Information,"host_5","user_3"
"1476816864.000",,4624,"Audit Success",Advapi,2,Interactive,2559276,Information,"host_25","user_149"
"1476816864.000",,4624,"Audit Success",Advapi,2,Interactive,2559274,Information,"host_25","user_149"
"1476817700.000",,4624,"Audit Success",User32,10,RemoteInteractive,1524182,Information,"host_1","user_106"
"1476818909.000",,4624,"Audit Success",User32,10,RemoteInteractive,1524201,Information,"host_1","user_52"
"1476818987.000",,4624,"Audit Success",Advapi,2,Interactive,2559436,Information,"host_25","user_11"
"1476818987.000",,4624,"Audit Success",User32,10,RemoteInteractive,1524209,Information,"host_1","user_52"
"1476818988.000",,4624,"Audit Success",Advapi,2,Interactive,2559438,Information,"host_25","user_11"
"1476819152.000",,4624,"Audit Success",User32,10,RemoteInteractive,1524223,Information,"host_1","user_104"
"1476819306.000",,4624,"Audit Success",User32,10,RemoteInteractive,1524229,Information,"host_1","user_104"
"1476819384.000",,4624,"Audit Success",User32,10,RemoteInteractive,1524242,Information,"host_1","user_104"
"1476819496.000",,4624,"Audit Success",User32,10,RemoteInteractive,1524250,Information,"host_1","user_104"
"1476819546.000",,4624,"Audit Success",User32,10,RemoteInteractive,1524262,Information,"host_1","user_104"
"1476819775.000",,4624,"Audit Success",User32,10,RemoteInteractive,1524272,Information,"host_1","user_53"
"1476819937.000",,4624,"Audit Success",User32,10,RemoteInteractive,1524282,Information,"host_1","user_53"
"1476820670.000",,4624,"Audit Success",User32,10,RemoteInteractive,1524296,Information,"host_1","user_30"
"1476821192.000",,4624,"Audit Success",User32,10,RemoteInteractive,1524310,Information,"host_1","user_31"
"1476821307.000",,4624,"Audit Success",User32,10,RemoteInteractive,1524316,Information,"host_1","user_51"
"1476822122.000",,4624,"Audit Success",User32,10,RemoteInteractive,1524322,Information,"host_1","user_146"
"1476822306.000",,4624,"Audit Success",User32,10,RemoteInteractive,1524331,Information,"host_1","user_53"
"1476822946.000",,4624,"Audit Success",User32,10,RemoteInteractive,1524346,Information,"host_1","user_31"
"1476822988.000",,4624,"Audit Success",User32,10,RemoteInteractive,1524352,Information,"host_1","user_51"
"1476823537.000",,4624,"Audit Success",Advapi,2,Interactive,2559756,Information,"host_25","user_44"
"1476823537.000",,4624,"Audit Success",Advapi,2,Interactive,2559754,Information,"host_25","user_44"
"1476824555.000",,4624,"Audit Success",User32,10,RemoteInteractive,1524365,Information,"host_1","user_106"
"1476824693.000",,4624,"Audit Success",User32,10,RemoteInteractive,1524372,Information,"host_1","user_86"
"1476825019.000",,4624,"Audit Success",Advapi,2,Interactive,2559891,Information,"host_25","user_80"
"1476825019.000",,4624,"Audit Success",Advapi,2,Interactive,2559889,Information,"host_25","user_80"
"1476826552.000",,4624,"Audit Success",User32,10,RemoteInteractive,1524399,Information,"host_1","user_12"
"1476829355.000",,4624,"Audit Success",Advapi,2,Interactive,2560200,Information,"host_25","user_40"
"1476829356.000",,4624,"Audit Success",Advapi,2,Interactive,2560202,Information,"host_25","user_40"
"1476830981.000",,4624,"Audit Success",User32,10,RemoteInteractive,1524416,Information,"host_1","user_114"
"1476832356.000",,4624,"Audit Success",User32,10,RemoteInteractive,1524427,Information,"host_1","user_113"
"1476832770.000",,4624,"Audit Success",User32,10,RemoteInteractive,1524438,Information,"host_1","user_106"
"1476833533.000",,4624,"Audit Success",User32,10,RemoteInteractive,1524452,Information,"host_1","user_146"
"1476833806.000",,4624,"Audit Success",User32,10,RemoteInteractive,1524460,Information,"host_1","user_51"
"1476834957.000",,4624,"Audit Success",User32,10,RemoteInteractive,1524476,Information,"host_1","user_104"
"1476835500.000",,4624,"Audit Success",User32,10,RemoteInteractive,1524492,Information,"host_1","user_41"
"1476836211.000",,4624,"Audit Success",User32,10,RemoteInteractive,384123,Information,"host_24","user_47"
"1476838207.000",,4624,"Audit Success",User32,10,RemoteInteractive,1524507,Information,"host_1","user_104"
"1476838582.000",,4624,"Audit Success",User32,10,RemoteInteractive,1524518,Information,"host_1","user_104"
"1476838705.000",,4624,"Audit Success",User32,10,RemoteInteractive,1524527,Information,"host_1","user_104"
"1476838953.000",,4624,"Audit Success",User32,10,RemoteInteractive,1524540,Information,"host_1","user_104"
"1476839176.000",,4624,"Audit Success",User32,10,RemoteInteractive,1524547,Information,"host_1","user_104"
