"_time",app,bytes,"bytes_in","bytes_out","src_ip","dest_ip","dest_port",packets,"packets_in","packets_out",duration,first
"2016-11-01T18:43:27.000-0700",ping,204,102,102,"10.83.160.243","185.29.43.200",0,2,1,1,0,185
"2016-11-01T18:43:21.000-0700",ping,204,102,102,"10.83.32.51","160.51.175.200",0,2,1,1,0,160
"2016-11-01T18:43:18.000-0700",ping,204,102,102,"10.83.32.125","126.203.40.117",0,2,1,1,0,126
"2016-11-01T18:42:02.000-0700",ping,204,102,102,"10.83.160.15","126.203.40.114",0,2,1,1,0,126
"2016-11-01T18:36:53.000-0700",ping,102,0,102,"10.83.36.249","126.203.40.117",0,1,0,1,0,126
"2016-11-01T18:36:54.000-0700",ping,204,102,102,"10.83.32.44","58.160.191.100",0,2,1,1,0,58
"2016-11-01T18:36:44.000-0700",ping,200,98,102,"10.83.32.2","58.160.191.100",0,2,1,1,0,58
"2016-11-01T18:36:41.000-0700",ping,200,98,102,"10.83.160.63","58.160.191.100",0,2,1,1,0,58
"2016-11-01T18:36:42.000-0700",ping,228,114,114,"10.11.168.28","136.86.125.116",0,2,1,1,1,136
"2016-11-01T18:36:12.000-0700",ping,204,102,102,"10.83.32.121","160.51.175.200",0,2,1,1,0,160
"2016-11-01T18:36:05.000-0700",ping,204,102,102,"10.83.32.125","58.160.191.100",0,2,1,1,0,58
"2016-11-01T18:36:01.000-0700",ping,204,102,102,"10.83.160.55","126.203.40.114",0,2,1,1,0,126
"2016-11-01T18:36:00.000-0700",ping,204,102,102,"10.83.32.44","160.51.175.200",0,2,1,1,0,160
"2016-11-01T18:35:59.000-0700",ping,204,102,102,"10.83.32.44","126.203.40.114",0,2,1,1,0,126
"2016-11-01T18:35:57.000-0700",ping,228,114,114,"10.11.168.28","136.86.125.116",0,2,1,1,0,136
"2016-11-01T18:35:56.000-0700",ping,228,114,114,"10.11.168.28","136.86.125.116",0,2,1,1,0,136
"2016-11-01T18:35:51.000-0700",ping,204,102,102,"10.83.32.94","58.160.191.100",0,2,1,1,0,58
"2016-11-01T18:35:53.000-0700",ping,204,102,102,"10.83.36.238","58.160.191.100",0,2,1,1,0,58
"2016-11-01T18:35:50.000-0700",ping,204,102,102,"10.83.36.193","126.203.40.114",0,2,1,1,0,126
"2016-11-01T18:35:48.000-0700",ping,228,114,114,"10.11.168.28","185.51.118.230",0,2,1,1,0,185
"2016-11-01T18:35:47.000-0700",ping,204,102,102,"10.83.32.94","126.26.181.234",0,2,1,1,0,126
"2016-11-01T18:35:44.000-0700",ping,204,102,102,"10.83.160.143","185.29.43.200",0,2,1,1,0,185
"2016-11-01T18:32:58.000-0700",ping,200,98,102,"10.83.32.123","126.203.40.117",0,2,1,1,0,126
"2016-11-01T18:32:57.000-0700",ping,200,98,102,"10.83.32.125","58.160.191.100",0,2,1,1,0,58
"2016-11-01T18:32:57.000-0700",ping,102,0,102,"10.83.160.86","185.29.43.200",0,1,0,1,0,185
"2016-11-01T18:32:55.000-0700",ping,204,102,102,"10.83.160.173","58.160.191.100",0,2,1,1,0,58
"2016-11-01T18:32:53.000-0700",ping,204,102,102,"10.83.36.230","139.68.67.11",0,2,1,1,0,139
"2016-11-01T18:32:49.000-0700",ping,200,98,102,"10.83.160.37","58.160.191.100",0,2,1,1,0,58
"2016-11-01T18:32:51.000-0700",ping,204,102,102,"10.83.36.249","185.29.43.200",0,2,1,1,0,185
"2016-11-01T18:32:51.000-0700",ping,204,102,102,"10.83.36.193","185.29.43.200",0,2,1,1,0,185
"2016-11-01T18:32:46.000-0700",ping,204,102,102,"10.83.32.96","58.160.191.100",0,2,1,1,0,58
"2016-11-01T18:32:01.000-0700",ping,204,102,102,"10.83.160.128","58.160.191.100",0,2,1,1,0,58
"2016-11-01T18:31:53.000-0700",ping,204,102,102,"10.188.214.11","42.42.42.8",0,2,1,1,0,42
"2016-11-01T18:31:45.000-0700",ping,204,102,102,"10.83.32.2","58.160.191.100",0,2,1,1,0,58
"2016-11-01T18:30:32.000-0700",ping,228,114,114,"10.11.168.28","185.51.118.52",0,2,1,1,0,185
"2016-11-01T18:30:29.000-0700",ping,204,102,102,"10.83.36.86","185.29.43.200",0,2,1,1,0,185
"2016-11-01T18:30:13.000-0700",ping,204,102,102,"10.83.160.128","160.51.175.200",0,2,1,1,0,160
"2016-11-01T18:30:07.000-0700",ping,200,98,102,"10.83.160.86","185.29.43.200",0,2,1,1,1,185
"2016-11-01T18:30:08.000-0700",ping,228,114,114,"10.11.168.28","72.160.62.73",0,2,1,1,0,72
"2016-11-01T18:30:02.000-0700",ping,200,98,102,"10.83.32.74","185.29.43.200",0,2,1,1,0,185
"2016-11-01T18:30:00.000-0700",ping,200,98,102,"10.83.160.221","58.160.191.100",0,2,1,1,1,58
"2016-11-01T18:29:59.000-0700",ping,200,98,102,"10.83.160.202","139.68.67.11",0,2,1,1,0,139
"2016-11-01T18:25:37.000-0700",ping,102,0,102,"10.83.160.202","58.160.191.100",0,1,0,1,0,58
"2016-11-01T18:25:21.000-0700",ping,200,98,102,"10.83.36.230","139.68.67.11",0,2,1,1,0,139
"2016-11-01T18:25:21.000-0700",ping,204,102,102,"10.83.32.132","58.160.191.100",0,2,1,1,0,58
"2016-11-01T18:25:17.000-0700",ping,204,102,102,"10.83.36.249","185.29.43.200",0,2,1,1,0,185
"2016-11-01T18:25:16.000-0700",ping,204,102,102,"10.83.32.127","185.29.43.200",0,2,1,1,0,185
"2016-11-01T18:23:05.000-0700",ping,204,102,102,"10.83.36.193","58.160.191.100",0,2,1,1,0,58
"2016-11-01T18:14:49.000-0700",ping,200,98,102,"10.83.32.32","160.51.175.200",0,2,1,1,0,160
"2016-11-01T18:11:16.000-0700",ping,204,102,102,"10.83.32.44","185.29.43.200",0,2,1,1,0,185
"2016-11-01T18:08:13.000-0700",ping,204,102,102,"10.83.32.2","160.51.175.200",0,2,1,1,0,160
"2016-11-01T18:08:08.000-0700",ping,102,0,102,"10.83.36.174","185.29.43.200",0,1,0,1,0,185
"2016-11-01T18:08:09.000-0700",ping,228,114,114,"10.11.168.28","185.51.118.52",0,2,1,1,0,185
"2016-11-01T18:08:07.000-0700",ping,204,102,102,"10.83.36.186","58.160.191.100",0,2,1,1,0,58
"2016-11-01T18:07:57.000-0700",ping,200,98,102,"10.83.160.194","184.12.54.186",0,2,1,1,0,184
"2016-11-01T18:07:58.000-0700",ping,204,102,102,"10.83.36.93","184.12.54.186",0,2,1,1,0,184
"2016-11-01T18:05:51.000-0700",ping,204,102,102,"10.83.32.25","184.51.102.136",0,2,1,1,0,184
"2016-11-01T18:05:36.000-0700",ping,102,0,102,"10.83.32.32","184.12.54.186",0,1,0,1,0,184
"2016-11-01T18:04:23.000-0700",ping,114,0,114,"10.11.168.28","189.92.222.74",0,1,0,1,0,189
"2016-11-01T18:04:18.000-0700",ping,204,102,102,"10.83.32.74","184.12.54.186",0,2,1,1,0,184
"2016-11-01T18:02:34.000-0700",ping,204,102,102,"10.83.160.105","160.51.175.200",0,2,1,1,0,160
"2016-11-01T18:02:28.000-0700",ping,102,0,102,"10.83.32.51","184.12.54.186",0,1,0,1,0,184
"2016-11-01T18:02:30.000-0700",ping,204,102,102,"10.83.32.123","184.12.54.160",0,2,1,1,0,184
"2016-11-01T18:02:24.000-0700",ping,204,102,102,"10.83.32.125","160.51.175.200",0,2,1,1,0,160
"2016-11-01T18:02:25.000-0700",ping,204,102,102,"10.83.36.160","58.160.191.100",0,2,1,1,0,58
"2016-11-01T18:02:15.000-0700",ping,200,98,102,"10.83.32.125","184.12.54.160",0,2,1,1,0,184
"2016-11-01T18:01:32.000-0700",ping,200,98,102,"10.83.32.32","58.160.191.100",0,2,1,1,0,58
"2016-11-01T18:01:35.000-0700",ping,228,114,114,"10.11.168.28","136.86.125.116",0,2,1,1,0,136
"2016-11-01T17:57:29.000-0700",ping,200,98,102,"10.83.32.123","184.12.54.160",0,2,1,1,0,184
"2016-11-01T17:52:18.000-0700",ping,204,102,102,"10.83.36.174","160.51.175.200",0,2,1,1,0,160
"2016-11-01T17:52:19.000-0700",ping,204,102,102,"10.83.36.230","184.51.102.136",0,2,1,1,0,184
"2016-11-01T17:41:37.000-0700",ping,102,0,102,"10.83.160.15","160.51.175.200",0,1,0,1,0,160
"2016-11-01T17:41:27.000-0700",ping,200,98,102,"10.83.36.94","184.12.54.160",0,2,1,1,0,184
"2016-11-01T17:35:42.000-0700",ping,204,102,102,"10.188.214.11","42.42.42.8",0,2,1,1,0,42
"2016-11-01T17:35:31.000-0700",ping,102,0,102,"10.83.32.2","184.12.54.186",0,1,0,1,0,184
"2016-11-01T17:35:34.000-0700",ping,204,102,102,"10.83.32.121","160.51.175.200",0,2,1,1,0,160
"2016-11-01T17:35:31.000-0700",ping,102,0,102,"10.83.160.30","58.160.191.100",0,1,0,1,0,58
"2016-11-01T17:35:24.000-0700",ping,200,98,102,"10.83.32.2","185.29.43.200",0,2,1,1,0,185
"2016-11-01T17:35:28.000-0700",ping,204,102,102,"10.83.36.86","58.160.191.100",0,2,1,1,0,58
"2016-11-01T17:33:37.000-0700",ping,204,102,102,"10.83.36.93","184.12.54.186",0,2,1,1,0,184
"2016-11-01T17:33:29.000-0700",ping,200,98,102,"10.83.32.51","185.29.43.200",0,2,1,1,0,185
"2016-11-01T17:33:30.000-0700",ping,204,102,102,"10.188.214.11","42.42.42.8",0,2,1,1,0,42
"2016-11-01T17:33:28.000-0700",ping,204,102,102,"10.83.36.174","160.51.175.200",0,2,1,1,0,160
"2016-11-01T17:33:28.000-0700",ping,204,102,102,"10.83.160.116","185.29.43.200",0,2,1,1,0,185
"2016-11-01T17:33:21.000-0700",ping,204,102,102,"10.83.36.69","184.51.102.136",0,2,1,1,0,184
"2016-11-01T17:33:20.000-0700",ping,228,114,114,"10.11.168.28","185.51.118.52",0,2,1,1,0,185
"2016-11-01T17:33:19.000-0700",ping,204,102,102,"10.83.36.201","58.160.191.100",0,2,1,1,0,58
"2016-11-01T17:33:11.000-0700",ping,200,98,102,"10.83.36.215","58.160.191.100",0,2,1,1,0,58
"2016-11-01T17:31:24.000-0700",ping,204,102,102,"10.83.36.186","184.51.102.106",0,2,1,1,0,184
"2016-11-01T17:31:13.000-0700",ping,204,102,102,"10.83.36.222","58.160.191.100",0,2,1,1,0,58
"2016-11-01T17:31:00.000-0700",ping,200,98,102,"10.83.32.127","126.26.56.16",0,2,1,1,0,126
"2016-11-01T17:30:58.000-0700",ping,200,98,102,"10.83.160.77","184.12.54.186",0,2,1,1,0,184
"2016-11-01T17:30:48.000-0700",ping,200,98,102,"10.83.36.69","160.51.175.200",0,2,1,1,0,160
"2016-11-01T17:19:58.000-0700",ping,204,102,102,"10.83.160.47","233.145.122.99",0,2,1,1,0,233
"2016-11-01T17:19:56.000-0700",ping,204,102,102,"10.83.160.229","185.29.43.200",0,2,1,1,0,185
"2016-11-01T17:18:56.000-0700",ping,200,98,102,"10.83.160.135","58.160.191.100",0,2,1,1,0,58
"2016-11-01T17:18:45.000-0700",ping,200,98,102,"10.83.160.77","160.51.175.200",0,2,1,1,0,160
"2016-11-01T17:18:43.000-0700",ping,200,98,102,"10.83.32.32","58.160.191.100",0,2,1,1,0,58
"2016-11-01T17:17:46.000-0700",ping,102,0,102,"10.83.36.150","160.51.175.200",0,1,0,1,0,160
"2016-11-01T17:17:34.000-0700",ping,200,98,102,"10.83.36.249","139.68.67.11",0,2,1,1,0,139
"2016-11-01T17:08:47.000-0700",ping,204,102,102,"10.83.36.174","56.128.61.164",0,2,1,1,0,56
"2016-11-01T17:08:46.000-0700",ping,204,102,102,"10.83.36.161","185.29.43.200",0,2,1,1,0,185
"2016-11-01T17:08:45.000-0700",ping,204,102,102,"10.83.32.44","160.51.175.200",0,2,1,1,0,160
"2016-11-01T17:08:45.000-0700",ping,204,102,102,"10.83.32.59","184.12.54.186",0,2,1,1,0,184
"2016-11-01T16:57:24.000-0700",ping,200,98,102,"10.83.36.249","185.29.43.200",0,2,1,1,0,185
"2016-11-01T16:50:51.000-0700",ping,204,102,102,"10.83.32.132","185.29.43.200",0,2,1,1,0,185
"2016-11-01T16:50:48.000-0700",ping,204,102,102,"10.83.160.163","160.51.175.200",0,2,1,1,0,160
"2016-11-01T16:49:20.000-0700",ping,228,114,114,"10.11.168.28","233.153.154.225",0,2,1,1,0,233
"2016-11-01T16:49:19.000-0700",ping,204,102,102,"10.83.36.160","58.160.191.100",0,2,1,1,0,58
"2016-11-01T16:47:59.000-0700",ping,228,114,114,"10.11.168.28","185.51.118.52",0,2,1,1,0,185
"2016-11-01T16:47:51.000-0700",ping,204,102,102,"10.83.32.94","184.12.54.160",0,2,1,1,0,184
"2016-11-01T16:47:51.000-0700",ping,204,102,102,"10.83.160.173","184.51.102.136",0,2,1,1,0,184
"2016-11-01T16:47:49.000-0700",ping,204,102,102,"10.83.160.105","184.12.54.186",0,2,1,1,0,184
"2016-11-01T16:47:00.000-0700",ping,204,102,102,"10.83.160.163","58.160.191.100",0,2,1,1,0,58
"2016-11-01T16:46:47.000-0700",ping,200,98,102,"10.83.32.32","58.160.191.100",0,2,1,1,0,58
"2016-11-01T16:46:48.000-0700",ping,204,102,102,"10.83.32.44","185.29.43.200",0,2,1,1,0,185
"2016-11-01T16:46:47.000-0700",ping,204,102,102,"10.83.36.174","160.51.175.200",0,2,1,1,0,160
"2016-11-01T16:42:42.000-0700",ping,200,98,102,"10.83.36.160","58.160.191.100",0,2,1,1,0,58
"2016-11-01T16:42:37.000-0700",ping,200,98,102,"10.83.32.127","160.51.175.200",0,2,1,1,0,160
"2016-11-01T16:42:36.000-0700",ping,200,98,102,"10.83.32.59","160.51.175.200",0,2,1,1,0,160
"2016-11-01T16:42:35.000-0700",ping,200,98,102,"10.83.160.105","58.160.191.100",0,2,1,1,0,58
"2016-11-01T16:41:57.000-0700",ping,200,98,102,"10.83.160.143","185.29.43.200",0,2,1,1,0,185
"2016-11-01T16:38:53.000-0700",ping,200,98,102,"10.83.32.51","160.51.175.200",0,2,1,1,0,160
"2016-11-01T16:38:54.000-0700",ping,204,102,102,"10.83.160.243","184.12.54.160",0,2,1,1,0,184
"2016-11-01T16:38:47.000-0700",ping,200,98,102,"10.83.36.160","185.29.43.200",0,2,1,1,0,185
"2016-11-01T16:38:50.000-0700",ping,204,102,102,"10.83.36.86","160.51.175.200",0,2,1,1,0,160
"2016-11-01T16:32:06.000-0700",ping,200,98,102,"10.83.160.173","58.160.191.100",0,2,1,1,0,58
"2016-11-01T16:32:06.000-0700",ping,200,98,102,"10.83.36.215","160.51.175.200",0,2,1,1,0,160
"2016-11-01T16:32:04.000-0700",ping,200,98,102,"10.83.32.132","160.51.175.200",0,2,1,1,0,160
"2016-11-01T16:31:56.000-0700",ping,200,98,102,"10.83.36.160","58.160.191.100",0,2,1,1,0,58
"2016-11-01T16:30:41.000-0700",ping,204,102,102,"10.83.32.74","185.29.43.200",0,2,1,1,0,185
"2016-11-01T16:30:31.000-0700",ping,200,98,102,"10.83.32.44","58.160.191.100",0,2,1,1,0,58
"2016-11-01T16:30:27.000-0700",ping,204,102,102,"10.83.160.37","185.29.43.200",0,2,1,1,1,185
"2016-11-01T16:30:27.000-0700",ping,204,102,102,"10.83.36.186","185.29.43.200",0,2,1,1,0,185
"2016-11-01T16:30:28.000-0700",ping,204,102,102,"10.83.36.86","185.29.43.200",0,2,1,1,0,185
"2016-11-01T16:28:40.000-0700",ping,200,98,102,"10.83.36.94","160.51.175.200",0,2,1,1,0,160
"2016-11-01T16:28:42.000-0700",ping,204,102,102,"10.83.36.186","184.51.102.106",0,2,1,1,0,184
"2016-11-01T16:28:42.000-0700",ping,204,102,102,"10.83.32.123","184.12.54.186",0,2,1,1,0,184
"2016-11-01T16:28:40.000-0700",ping,204,102,102,"10.83.160.202","185.29.43.200",0,2,1,1,0,185
"2016-11-01T16:28:35.000-0700",ping,200,98,102,"10.83.160.47","233.145.50.147",0,2,1,1,0,233
"2016-11-01T16:27:49.000-0700",ping,204,102,102,"10.83.32.96","58.160.191.100",0,2,1,1,0,58
"2016-11-01T16:27:45.000-0700",ping,204,102,102,"10.83.36.160","58.160.191.100",0,2,1,1,0,58
"2016-11-01T16:27:37.000-0700",ping,114,0,114,"10.11.168.28","136.86.125.116",0,1,0,1,0,136
"2016-11-01T16:27:35.000-0700",ping,204,102,102,"10.83.36.174","58.160.191.100",0,2,1,1,0,58
"2016-11-01T20:07:01.000-0700",ping,69,0,69,"10.11.168.81","206.169.14.178",0,1,0,1,0,206
"2016-11-01T20:06:55.000-0700",ping,204,102,102,"10.83.160.143","58.160.191.100",0,2,1,1,0,58
"2016-11-01T20:06:51.000-0700",ping,200,98,102,"10.83.36.230","184.12.54.160",0,2,1,1,0,184
"2016-11-01T20:06:53.000-0700",ping,204,102,102,"10.83.36.93","184.12.54.160",0,2,1,1,0,184
"2016-11-01T20:06:53.000-0700",ping,204,102,102,"10.83.160.55","58.160.191.100",0,2,1,1,0,58
"2016-11-01T20:06:46.000-0700",ping,200,98,102,"10.83.32.2","184.12.54.160",0,2,1,1,0,184
"2016-11-01T20:06:28.000-0700",ping,204,102,102,"10.83.160.116","185.29.43.200",0,2,1,1,0,185
"2016-11-01T20:06:31.000-0700",ping,204,102,102,"10.83.36.160","58.160.191.100",0,2,1,1,0,58
"2016-11-01T20:06:25.000-0700",ping,204,102,102,"10.83.36.2","58.160.191.100",0,2,1,1,0,58
"2016-11-01T20:03:46.000-0700",ping,204,102,102,"10.83.32.51","58.160.191.100",0,2,1,1,0,58
"2016-11-01T20:03:40.000-0700",ping,204,102,102,"10.83.36.215","126.26.181.234",0,2,1,1,0,126
"2016-11-01T20:03:33.000-0700",ping,204,102,102,"10.83.36.160","58.160.191.100",0,2,1,1,0,58
"2016-11-01T20:03:32.000-0700",ping,204,102,102,"10.83.32.59","160.51.175.200",0,2,1,1,0,160
"2016-11-01T20:03:31.000-0700",ping,204,102,102,"10.83.160.221","58.160.191.100",0,2,1,1,0,58
"2016-11-01T20:03:32.000-0700",ping,138,69,69,"10.11.168.81","201.153.100.154",0,2,1,1,0,201
"2016-11-01T20:03:19.000-0700",ping,204,102,102,"10.83.32.127","185.29.43.200",0,2,1,1,0,185
"2016-11-01T20:03:16.000-0700",ping,204,102,102,"10.83.36.215","58.160.191.100",0,2,1,1,0,58
"2016-11-01T20:02:36.000-0700",ping,200,98,102,"10.83.160.15","160.51.175.200",0,2,1,1,0,160
"2016-11-01T20:02:35.000-0700",ping,200,98,102,"10.83.160.77","160.51.175.200",0,2,1,1,0,160
"2016-11-01T20:02:32.000-0700",ping,200,98,102,"10.83.36.86","185.29.43.200",0,2,1,1,0,185
"2016-11-01T20:00:28.000-0700",ping,204,102,102,"10.83.36.160","58.160.191.100",0,2,1,1,0,58
"2016-11-01T20:00:25.000-0700",ping,204,102,102,"10.83.160.163","184.12.54.160",0,2,1,1,0,184
"2016-11-01T20:00:21.000-0700",ping,204,102,102,"10.83.32.132","160.51.175.200",0,2,1,1,0,160
"2016-11-01T20:00:19.000-0700",ping,204,102,102,"10.83.160.163","58.160.191.100",0,2,1,1,0,58
"2016-11-01T20:00:12.000-0700",ping,204,102,102,"10.83.32.125","160.51.175.200",0,2,1,1,0,160
"2016-11-01T19:59:33.000-0700",ping,204,102,102,"10.83.36.215","139.68.67.40",0,2,1,1,0,139
"2016-11-01T19:59:32.000-0700",ping,204,102,102,"10.83.32.74","184.12.54.160",0,2,1,1,0,184
"2016-11-01T19:59:29.000-0700",ping,204,102,102,"10.83.32.132","139.68.67.11",0,2,1,1,0,139
"2016-11-01T19:59:24.000-0700",ping,200,98,102,"10.83.160.194","160.51.175.200",0,2,1,1,0,160
"2016-11-01T19:59:25.000-0700",ping,204,102,102,"10.83.160.163","160.51.175.200",0,2,1,1,0,160
"2016-11-01T19:54:29.000-0700",ping,204,102,102,"10.83.36.215","160.51.175.200",0,2,1,1,0,160
"2016-11-01T19:54:24.000-0700",ping,204,102,102,"10.83.160.163","58.160.191.100",0,2,1,1,0,58
"2016-11-01T19:54:24.000-0700",ping,228,114,114,"10.11.168.28","136.86.125.116",0,2,1,1,0,136
"2016-11-01T19:54:22.000-0700",ping,204,102,102,"10.83.160.105","58.160.191.100",0,2,1,1,0,58
"2016-11-01T19:47:30.000-0700",ping,204,102,102,"10.83.160.194","58.160.191.100",0,2,1,1,0,58
"2016-11-01T19:47:26.000-0700",ping,204,102,102,"10.83.160.229","58.160.191.100",0,2,1,1,0,58
"2016-11-01T19:47:23.000-0700",ping,204,102,102,"10.83.160.173","160.51.175.200",0,2,1,1,0,160
"2016-11-01T19:47:23.000-0700",ping,204,102,102,"10.83.160.15","58.160.191.100",0,2,1,1,0,58
"2016-11-01T19:47:21.000-0700",ping,204,102,102,"10.83.36.201","184.12.54.186",0,2,1,1,0,184
"2016-11-01T19:47:18.000-0700",ping,204,102,102,"10.83.32.74","58.160.191.100",0,2,1,1,0,58
"2016-11-01T19:47:19.000-0700",ping,204,102,102,"10.83.36.193","58.160.191.100",0,2,1,1,0,58
"2016-11-01T19:47:12.000-0700",ping,200,98,102,"10.83.36.201","184.12.54.186",0,2,1,1,0,184
"2016-11-01T19:47:11.000-0700",ping,200,98,102,"10.83.36.69","160.51.175.200",0,2,1,1,0,160
"2016-11-01T19:39:29.000-0700",ping,204,102,102,"10.83.160.135","184.12.54.160",0,2,1,1,0,184
"2016-11-01T19:39:26.000-0700",ping,204,102,102,"10.83.32.44","58.160.191.100",0,2,1,1,0,58
"2016-11-01T19:39:21.000-0700",ping,204,102,102,"10.83.36.201","160.51.175.200",0,2,1,1,0,160
"2016-11-01T19:39:10.000-0700",ping,200,98,102,"10.83.160.143","184.12.54.186",0,2,1,1,0,184
"2016-11-01T19:39:09.000-0700",ping,200,98,102,"10.83.32.96","92.54.224.114",0,2,1,1,0,92
"2016-11-01T19:39:09.000-0700",ping,204,102,102,"10.83.32.44","185.29.43.200",0,2,1,1,0,185
"2016-11-01T19:39:01.000-0700",ping,200,98,102,"10.83.160.194","160.51.175.200",0,2,1,1,0,160
"2016-11-01T19:39:00.000-0700",ping,200,98,102,"10.83.36.193","160.51.175.200",0,2,1,1,0,160
"2016-11-01T19:39:04.000-0700",ping,204,102,102,"10.83.160.221","58.160.191.100",0,2,1,1,0,58
"2016-11-01T19:33:36.000-0700",ping,200,98,102,"10.83.32.127","58.160.191.100",0,2,1,1,0,58
"2016-11-01T19:33:38.000-0700",ping,204,102,102,"10.83.160.55","58.160.191.100",0,2,1,1,0,58
"2016-11-01T19:33:35.000-0700",ping,204,102,102,"10.188.214.11","42.42.42.8",0,2,1,1,0,42
"2016-11-01T19:33:34.000-0700",ping,204,102,102,"10.83.36.150","58.160.191.100",0,2,1,1,0,58
"2016-11-01T19:32:39.000-0700",ping,204,102,102,"10.83.36.193","184.51.102.106",0,2,1,1,0,184
"2016-11-01T19:32:32.000-0700",ping,204,102,102,"10.83.32.2","126.203.40.114",0,2,1,1,0,126
"2016-11-01T19:32:26.000-0700",ping,200,98,102,"10.83.160.105","185.29.43.200",0,2,1,1,0,185
"2016-11-01T19:32:24.000-0700",ping,200,98,102,"10.83.160.105","126.203.40.117",0,2,1,1,0,126
"2016-11-01T19:32:25.000-0700",ping,204,102,102,"10.83.32.32","184.12.54.186",0,2,1,1,0,184
"2016-11-01T19:31:46.000-0700",ping,204,102,102,"10.83.32.44","126.203.40.114",0,2,1,1,0,126
"2016-11-01T19:29:21.000-0700",ping,204,102,102,"10.83.36.201","126.203.40.117",0,2,1,1,0,126
"2016-11-01T19:29:16.000-0700",ping,204,102,102,"10.83.36.174","185.29.43.200",0,2,1,1,0,185
"2016-11-01T19:29:11.000-0700",ping,204,102,102,"10.83.160.77","58.160.191.100",0,2,1,1,0,58
"2016-11-01T19:29:03.000-0700",ping,204,102,102,"10.83.32.59","58.160.191.100",0,2,1,1,0,58
"2016-11-01T19:28:57.000-0700",ping,204,102,102,"10.83.36.201","126.203.40.117",0,2,1,1,0,126
"2016-11-01T19:28:49.000-0700",ping,204,102,102,"10.188.214.11","42.42.42.8",0,2,1,1,0,42
"2016-11-01T19:28:47.000-0700",ping,204,102,102,"10.83.36.71","192.14.168.57",0,2,1,1,0,192
"2016-11-01T19:28:47.000-0700",ping,204,102,102,"10.83.160.37","58.160.191.100",0,2,1,1,0,58
"2016-11-01T19:28:42.000-0700",ping,204,102,102,"10.83.36.249","160.51.175.200",0,2,1,1,0,160
"2016-11-01T19:28:37.000-0700",ping,200,98,102,"10.83.32.51","58.160.191.100",0,2,1,1,0,58
"2016-11-01T19:28:31.000-0700",ping,204,102,102,"10.83.160.47","192.14.168.57",0,2,1,1,0,192
"2016-11-01T19:28:25.000-0700",ping,200,98,102,"10.83.32.96","58.160.191.100",0,2,1,1,0,58
"2016-11-01T19:28:17.000-0700",ping,200,98,102,"10.83.32.94","185.29.43.200",0,2,1,1,0,185
"2016-11-01T19:27:45.000-0700",ping,204,102,102,"10.83.160.143","160.51.175.200",0,2,1,1,0,160
"2016-11-01T19:27:38.000-0700",ping,204,102,102,"10.83.36.174","160.51.175.200",0,2,1,1,0,160
"2016-11-01T19:27:33.000-0700",ping,200,98,102,"10.83.160.202","58.160.191.100",0,2,1,1,0,58
"2016-11-01T19:27:35.000-0700",ping,204,102,102,"10.83.160.37","126.203.40.114",0,2,1,1,0,126
"2016-11-01T19:27:34.000-0700",ping,204,102,102,"10.83.32.2","58.160.191.100",0,2,1,1,0,58
"2016-11-01T19:27:32.000-0700",ping,204,102,102,"10.83.32.74","185.29.43.200",0,2,1,1,0,185
"2016-11-01T19:27:28.000-0700",ping,204,102,102,"10.83.160.86","160.51.175.200",0,2,1,1,0,160
"2016-11-01T19:27:27.000-0700",ping,204,102,102,"10.83.36.222","126.203.40.117",0,2,1,1,0,126
"2016-11-01T19:25:24.000-0700",ping,204,102,102,"10.83.160.77","185.29.43.200",0,2,1,1,1,185
"2016-11-01T19:25:17.000-0700",ping,200,98,102,"10.83.160.86","126.203.40.114",0,2,1,1,0,126
"2016-11-01T19:25:19.000-0700",ping,204,102,102,"10.83.32.94","126.203.40.114",0,2,1,1,0,126
"2016-11-01T19:25:06.000-0700",ping,200,98,102,"10.83.160.86","160.51.175.200",0,2,1,1,0,160
"2016-11-01T19:24:25.000-0700",ping,204,102,102,"10.83.32.125","126.203.40.114",0,2,1,1,0,126
"2016-11-01T19:24:13.000-0700",ping,200,98,102,"10.83.160.173","126.203.40.117",0,2,1,1,0,126
"2016-11-01T19:24:16.000-0700",ping,204,102,102,"10.83.160.105","184.51.102.106",0,2,1,1,0,184
"2016-11-01T19:24:12.000-0700",ping,204,102,102,"10.83.160.143","126.203.40.117",0,2,1,1,0,126
"2016-11-01T19:24:12.000-0700",ping,204,102,102,"10.83.160.229","126.203.40.117",0,2,1,1,0,126
"2016-11-01T19:24:12.000-0700",ping,138,69,69,"10.11.168.81","182.195.23.163",0,2,1,1,0,182
"2016-11-01T19:24:07.000-0700",ping,78,0,78,"10.83.29.228","185.51.118.240",0,1,0,1,0,185
"2016-11-01T19:24:09.000-0700",ping,204,102,102,"10.83.36.160","58.160.191.100",0,2,1,1,0,58
"2016-11-01T19:24:04.000-0700",ping,200,98,102,"10.83.160.86","160.51.175.200",0,2,1,1,0,160
"2016-11-01T19:23:11.000-0700",ping,204,102,102,"10.83.32.59","185.29.43.200",0,2,1,1,0,185
"2016-11-01T19:20:16.000-0700",ping,200,98,102,"10.83.36.94","58.160.191.100",0,2,1,1,0,58
"2016-11-01T19:20:15.000-0700",ping,200,98,102,"10.83.160.55","58.160.191.100",0,2,1,1,0,58
"2016-11-01T19:20:07.000-0700",ping,200,98,102,"10.83.32.25","160.51.175.200",0,2,1,1,0,160
