"Account_Domain","Account_Name","Authentication_Package",EventCode,"Key_Length","Logon_Process","Logon_Type","New_Logon_Security_ID","Subject_Security_ID",Type,"_time"
SUBSIDIARY1,"lajd_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\lajd_jnkmcac","NULL SID",Information,"1456843860.000"
SUBSIDIARY1,"boam_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\boam_jnkmcac","NULL SID",Information,"1456843887.000"
SUBSIDIARY1,"ldhdc_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\ldhdc_jnkmcac","NULL SID",Information,"1456843895.000"
SUBSIDIARY1,"kmhkef_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\kmhkef_jnkmcac","NULL SID",Information,"1456843979.000"
SUBSIDIARY1,"cciok_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\cciok_jnkmcac","NULL SID",Information,"1456844004.000"
SUBSIDIARY1,"qdnmli_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\qdnmli_jnkmcac","NULL SID",Information,"1456844080.000"
SUBSIDIARY1,"mcoe_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\mcoe_jnkmcac","NULL SID",Information,"1456844110.000"
SUBSIDIARY1,"cfiajfliqn-dlopmicl_",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\cfiajfliqn-dlopmicl_","NULL SID",Information,"1456844153.000"
SUBSIDIARY1,"hcpicel_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\hcpicel_jnkmcac","NULL SID",Information,"1456844199.000"
SUBSIDIARY1,"fnf_lknmd_qo_jnkmcac",NTLM,4624,128,NtLmSsp,3,"SUBSIDIARY1\fnf_lknmd_qo_jnkmcac","NULL SID",Information,"1456844216.000"
SUBSIDIARY1,"mmbfkomcd_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\mmbfkomcd_jnkmcac","NULL SID",Information,"1456844253.000"
SUBSIDIARY1,"kohmikonnnc_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\kohmikonnnc_jnkmcac","NULL SID",Information,"1456844279.000"
SUBSIDIARY1,"cnijff_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\cnijff_jnkmcac","NULL SID",Information,"1456844344.000"
SUBSIDIARY1,"cpen_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\cpen_jnkmcac","NULL SID",Information,"1456844362.000"
MYDOMAIN,"fnf_pem",NTLM,4624,128,NtLmSsp,3,"MYDOMAIN\fnf_pem","NULL SID",Information,"1456844371.000"
SUBSIDIARY1,phqaicnkhieomkjknhhq,NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\phqaicnkhieomkjknhhq","NULL SID",Information,"1456844424.000"
SUBSIDIARY1,"hqbhnok_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\hqbhnok_jnkmcac","NULL SID",Information,"1456844554.000"
SUBSIDIARY1,"omfnlfd_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\omfnlfd_jnkmcac","NULL SID",Information,"1456844568.000"
SUBSIDIARY1,"amkcjdc_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\amkcjdc_jnkmcac","NULL SID",Information,"1456844617.000"
SUBSIDIARY1,"idnpkei_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\idnpkei_jnkmcac","NULL SID",Information,"1456844643.000"
SUBSIDIARY1,"blpnikdh_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\blpnikdh_jnkmcac","NULL SID",Information,"1456844664.000"
SUBSIDIARY1,"bdhokb_jnkmcac",NTLM,4624,128,NtLmSsp,3,"SUBSIDIARY1\bdhokb_jnkmcac","NULL SID",Information,"1456844706.000"
SUBSIDIARY1,"oedcdf_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\oedcdf_jnkmcac","NULL SID",Information,"1456844764.000"
SUBSIDIARY1,"hlqknp_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\hlqknp_jnkmcac","NULL SID",Information,"1456844796.000"
SUBSIDIARY1,"fembpcibfm_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\fembpcibfm_jnkmcac","NULL SID",Information,"1456844869.000"
SUBSIDIARY1,"dnlkfipkmi_jnkmcac",NTLM,4624,128,NtLmSsp,3,"SUBSIDIARY1\dnlkfipkmi_jnkmcac","NULL SID",Information,"1456844884.000"
SUBSIDIARY1,"elcie_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\elcie_jnkmcac","NULL SID",Information,"1456844956.000"
SUBSIDIARY1,"oqepjoje_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\oqepjoje_jnkmcac","NULL SID",Information,"1456845152.000"
SUBSIDIARY1,"bqlcpbnjop_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\bqlcpbnjop_jnkmcac","NULL SID",Information,"1456845266.000"
SUBSIDIARY1,"pdka_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\pdka_jnkmcac","NULL SID",Information,"1456845267.000"
SUBSIDIARY1,"kaqeeq_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\kaqeeq_jnkmcac","NULL SID",Information,"1456845271.000"
SUBSIDIARY1,"mhinihklmb_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\mhinihklmb_jnkmcac","NULL SID",Information,"1456845318.000"
SUBSIDIARY1,"njhoop_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\njhoop_jnkmcac","NULL SID",Information,"1456845467.000"
SUBSIDIARY1,"odiaqnpn_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\odiaqnpn_jnkmcac","NULL SID",Information,"1456845512.000"
SUBSIDIARY1,"iadofhljna_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\iadofhljna_jnkmcac","NULL SID",Information,"1456845518.000"
SUBSIDIARY1,"fnf_lknmd_qo_jnkmcac",NTLM,4624,128,NtLmSsp,3,"SUBSIDIARY1\fnf_lknmd_qo_jnkmcac","NULL SID",Information,"1456845523.000"
SUBSIDIARY1,"bpidje_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\bpidje_jnkmcac","NULL SID",Information,"1456845628.000"
SUBSIDIARY1,"oqepjoje_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\oqepjoje_jnkmcac","NULL SID",Information,"1456845686.000"
SUBSIDIARY1,"bpidje_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\bpidje_jnkmcac","NULL SID",Information,"1456845686.000"
SUBSIDIARY1,"beldqpc_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\beldqpc_jnkmcac","NULL SID",Information,"1456845692.000"
SUBSIDIARY1,"djmjpd_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\djmjpd_jnkmcac","NULL SID",Information,"1456845695.000"
SUBSIDIARY1,"cmaimeo_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\cmaimeo_jnkmcac","NULL SID",Information,"1456845746.000"
SUBSIDIARY1,"inpd_lb_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\inpd_lb_jnkmcac","NULL SID",Information,"1456845859.000"
SUBSIDIARY1,"hbkmkqd_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\hbkmkqd_jnkmcac","NULL SID",Information,"1456845905.000"
SUBSIDIARY1,"kiokinh_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\kiokinh_jnkmcac","NULL SID",Information,"1456845908.000"
SUBSIDIARY1,"mmbfkomcd_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\mmbfkomcd_jnkmcac","NULL SID",Information,"1456846004.000"
SUBSIDIARY1,"knlnoilj_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\knlnoilj_jnkmcac","NULL SID",Information,"1456846130.000"
SUBSIDIARY1,"knfpninde_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\knfpninde_jnkmcac","NULL SID",Information,"1456846178.000"
SUBSIDIARY1,"dnphiehd_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\dnphiehd_jnkmcac","NULL SID",Information,"1456846274.000"
SUBSIDIARY1,"pebjpcbkc_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\pebjpcbkc_jnkmcac","NULL SID",Information,"1456846299.000"
SUBSIDIARY1,"hpokkc_jnkmcac",NTLM,4624,128,NtLmSsp,3,"SUBSIDIARY1\hpokkc_jnkmcac","NULL SID",Information,"1456846313.000"
SUBSIDIARY1,"hpokkc_jnkmcac",NTLM,4624,128,NtLmSsp,3,"SUBSIDIARY1\hpokkc_jnkmcac","NULL SID",Information,"1456846313.000"
SUBSIDIARY1,"iadofhljna_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\iadofhljna_jnkmcac","NULL SID",Information,"1456846397.000"
SUBSIDIARY1,"ohheifip_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\ohheifip_jnkmcac","NULL SID",Information,"1456846442.000"
SUBSIDIARY1,"iqnmli_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\iqnmli_jnkmcac","NULL SID",Information,"1456846458.000"
SUBSIDIARY1,"hjaleak_jnkmcac",NTLM,4624,128,NtLmSsp,3,"SUBSIDIARY1\hjaleak_jnkmcac","NULL SID",Information,"1456846588.000"
SUBSIDIARY1,"hjaleak_jnkmcac",NTLM,4624,128,NtLmSsp,3,"SUBSIDIARY1\hjaleak_jnkmcac","NULL SID",Information,"1456846588.000"
SUBSIDIARY1,"bqlcpbnjop_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\bqlcpbnjop_jnkmcac","NULL SID",Information,"1456846592.000"
SUBSIDIARY1,"acihpfn_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\acihpfn_jnkmcac","NULL SID",Information,"1456846694.000"
SUBSIDIARY1,"fcofk_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\fcofk_jnkmcac","NULL SID",Information,"1456846778.000"
SUBSIDIARY1,"jckhcm_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\jckhcm_jnkmcac","NULL SID",Information,"1456846781.000"
SUBSIDIARY1,"akedka_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\akedka_jnkmcac","NULL SID",Information,"1456846813.000"
SUBSIDIARY1,"ppojqad_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\ppojqad_jnkmcac","NULL SID",Information,"1456846864.000"
SUBSIDIARY1,"ffcekeo_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\ffcekeo_jnkmcac","NULL SID",Information,"1456846932.000"
SUBSIDIARY1,"pfqoc_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\pfqoc_jnkmcac","NULL SID",Information,"1456846989.000"
SUBSIDIARY1,"pakjn_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\pakjn_jnkmcac","NULL SID",Information,"1456846996.000"
SUBSIDIARY1,"pkjejc_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\pkjejc_jnkmcac","NULL SID",Information,"1456847076.000"
SUBSIDIARY1,"mpcnekhlhcbd_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\mpcnekhlhcbd_jnkmcac","NULL SID",Information,"1456847076.000"
SUBSIDIARY1,"pkjejc_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\pkjejc_jnkmcac","NULL SID",Information,"1456847076.000"
MYDOMAIN,hajbdkb,NTLM,4624,128,NtLmSsp,3,"MYDOMAIN\hajbdkb","NULL SID",Information,"1456847104.000"
MYDOMAIN,hajbdkb,NTLM,4624,128,NtLmSsp,3,"MYDOMAIN\hajbdkb","NULL SID",Information,"1456847104.000"
SUBSIDIARY1,"niiabmhedn_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\niiabmhedn_jnkmcac","NULL SID",Information,"1456847117.000"
SUBSIDIARY1,"oiebdabmjdj_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\oiebdabmjdj_jnkmcac","NULL SID",Information,"1456847118.000"
SUBSIDIARY1,"khkhiaee_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\khkhiaee_jnkmcac","NULL SID",Information,"1456847214.000"
SUBSIDIARY1,"qhimlb_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\qhimlb_jnkmcac","NULL SID",Information,"1456847267.000"
SUBSIDIARY1,"lbcllllfo_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\lbcllllfo_jnkmcac","NULL SID",Information,"1456847315.000"
SUBSIDIARY1,"hmnqmloh_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\hmnqmloh_jnkmcac","NULL SID",Information,"1456847345.000"
SUBSIDIARY1,"finbbakfn_jnkmcac",NTLM,4624,128,NtLmSsp,3,"SUBSIDIARY1\finbbakfn_jnkmcac","NULL SID",Information,"1456847357.000"
SUBSIDIARY1,"knjjcqbcm_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\knjjcqbcm_jnkmcac","NULL SID",Information,"1456847402.000"
SUBSIDIARY1,"lchccf_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\lchccf_jnkmcac","NULL SID",Information,"1456847444.000"
SUBSIDIARY1,"oammfl_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\oammfl_jnkmcac","NULL SID",Information,"1456847467.000"
SUBSIDIARY1,"hlqmlfnam_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\hlqmlfnam_jnkmcac","NULL SID",Information,"1456847534.000"
SUBSIDIARY1,"fnf_lknmd_qo_jnkmcac",NTLM,4624,128,NtLmSsp,3,"SUBSIDIARY1\fnf_lknmd_qo_jnkmcac","NULL SID",Information,"1456847546.000"
SUBSIDIARY1,"akmqa_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\akmqa_jnkmcac","NULL SID",Information,"1456847561.000"
SUBSIDIARY1,"jjqamj_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\jjqamj_jnkmcac","NULL SID",Information,"1456847584.000"
SUBSIDIARY1,"cpen_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\cpen_jnkmcac","NULL SID",Information,"1456847596.000"
SUBSIDIARY1,"bmeoqqdo_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\bmeoqqdo_jnkmcac","NULL SID",Information,"1456847827.000"
MYDOMAIN,"mopqhq-odhe$",NTLM,4624,128,NtLmSsp,3,"MYDOMAIN\mopqhq-odhe$","NULL SID",Information,"1456847842.000"
SUBSIDIARY1,"acihpfn_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\acihpfn_jnkmcac","NULL SID",Information,"1456847929.000"
SUBSIDIARY1,"lb_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\lb_jnkmcac","NULL SID",Information,"1456847962.000"
SUBSIDIARY1,anedqfhpobnhiihmjmbm,NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\anedqfhpobnhiihmjmbm","NULL SID",Information,"1456847973.000"
SUBSIDIARY1,"ndeof_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\ndeof_jnkmcac","NULL SID",Information,"1456847976.000"
SUBSIDIARY1,"fnf_lknmd_qo_jnkmcac",NTLM,4624,128,NtLmSsp,3,"SUBSIDIARY1\fnf_lknmd_qo_jnkmcac","NULL SID",Information,"1456847983.000"
SUBSIDIARY1,"mocenkjhe_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\mocenkjhe_jnkmcac","NULL SID",Information,"1456847988.000"
SUBSIDIARY1,"mdlnmmp_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\mdlnmmp_jnkmcac","NULL SID",Information,"1456848023.000"
SUBSIDIARY1,"fnf_lknmd_qo_jnkmcac",NTLM,4624,128,NtLmSsp,3,"SUBSIDIARY1\fnf_lknmd_qo_jnkmcac","NULL SID",Information,"1456848274.000"
SUBSIDIARY1,"kaefac_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\kaefac_jnkmcac","NULL SID",Information,"1456848333.000"
SUBSIDIARY1,"mpkkoka_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\mpkkoka_jnkmcac","NULL SID",Information,"1456848364.000"
SUBSIDIARY1,"mke_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\mke_jnkmcac","NULL SID",Information,"1456848364.000"
SUBSIDIARY1,"khphnklq_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\khphnklq_jnkmcac","NULL SID",Information,"1456848407.000"
SUBSIDIARY1,"emabmc_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\emabmc_jnkmcac","NULL SID",Information,"1456848425.000"
SUBSIDIARY1,"nilnadhc_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\nilnadhc_jnkmcac","NULL SID",Information,"1456848507.000"
SUBSIDIARY1,"odiaqnpn_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\odiaqnpn_jnkmcac","NULL SID",Information,"1456848562.000"
SUBSIDIARY1,"ofl_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\ofl_jnkmcac","NULL SID",Information,"1456848631.000"
SUBSIDIARY1,"bqlcpbnjop_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\bqlcpbnjop_jnkmcac","NULL SID",Information,"1456848654.000"
SUBSIDIARY1,"dpaaecn_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\dpaaecn_jnkmcac","NULL SID",Information,"1456848658.000"
SUBSIDIARY1,"fceekpqq_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\fceekpqq_jnkmcac","NULL SID",Information,"1456848663.000"
SUBSIDIARY1,"fceekpqq_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\fceekpqq_jnkmcac","NULL SID",Information,"1456848663.000"
SUBSIDIARY1,"bbfofbpi_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\bbfofbpi_jnkmcac","NULL SID",Information,"1456848748.000"
SUBSIDIARY1,"lidfkjaoi_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\lidfkjaoi_jnkmcac","NULL SID",Information,"1456848813.000"
SUBSIDIARY1,"hcm_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\hcm_jnkmcac","NULL SID",Information,"1456848839.000"
SUBSIDIARY1,"mjmojqkl_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\mjmojqkl_jnkmcac","NULL SID",Information,"1456848884.000"
SUBSIDIARY1,"bqlcpbnjop_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\bqlcpbnjop_jnkmcac","NULL SID",Information,"1456848932.000"
SUBSIDIARY1,"emdhpi_jnkmcac",NTLM,4624,128,NtLmSsp,3,"SUBSIDIARY1\emdhpi_jnkmcac","NULL SID",Information,"1456848934.000"
SUBSIDIARY1,"iojmci_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\iojmci_jnkmcac","NULL SID",Information,"1456849063.000"
SUBSIDIARY1,"idnpkei_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\idnpkei_jnkmcac","NULL SID",Information,"1456849113.000"
SUBSIDIARY1,"ipknanlp_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\ipknanlp_jnkmcac","NULL SID",Information,"1456849165.000"
SUBSIDIARY1,"fnf_lknmd_qo_jnkmcac",NTLM,4624,128,NtLmSsp,3,"SUBSIDIARY1\fnf_lknmd_qo_jnkmcac","NULL SID",Information,"1456849195.000"
SUBSIDIARY1,"fnf_lknmd_qo_jnkmcac",NTLM,4624,128,NtLmSsp,3,"SUBSIDIARY1\fnf_lknmd_qo_jnkmcac","NULL SID",Information,"1456849195.000"
SUBSIDIARY1,"ehfhaed_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\ehfhaed_jnkmcac","NULL SID",Information,"1456849245.000"
SUBSIDIARY1,"ajjeecoamhjj_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\ajjeecoamhjj_jnkmcac","NULL SID",Information,"1456849249.000"
SUBSIDIARY1,"odiaqnpn_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\odiaqnpn_jnkmcac","NULL SID",Information,"1456849280.000"
SUBSIDIARY1,"hcm_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\hcm_jnkmcac","NULL SID",Information,"1456849333.000"
SUBSIDIARY1,"onlpdj_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\onlpdj_jnkmcac","NULL SID",Information,"1456849357.000"
SUBSIDIARY1,"lqpjfo_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\lqpjfo_jnkmcac","NULL SID",Information,"1456849409.000"
SUBSIDIARY1,"kcancmc_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\kcancmc_jnkmcac","NULL SID",Information,"1456849413.000"
SUBSIDIARY1,"hhpfhhbcc_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\hhpfhhbcc_jnkmcac","NULL SID",Information,"1456849462.000"
SUBSIDIARY1,"fkahii_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\fkahii_jnkmcac","NULL SID",Information,"1456849494.000"
SUBSIDIARY1,"dcebhfe_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\dcebhfe_jnkmcac","NULL SID",Information,"1456849514.000"
SUBSIDIARY1,"dadklq_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\dadklq_jnkmcac","NULL SID",Information,"1456849535.000"
SUBSIDIARY1,"bpqkdqmkh_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\bpqkdqmkh_jnkmcac","NULL SID",Information,"1456849549.000"
SUBSIDIARY1,"kjhkic_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\kjhkic_jnkmcac","NULL SID",Information,"1456849558.000"
SUBSIDIARY1,"diklko_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\diklko_jnkmcac","NULL SID",Information,"1456849558.000"
SUBSIDIARY1,"cdobobl_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\cdobobl_jnkmcac","NULL SID",Information,"1456849601.000"
SUBSIDIARY1,"pkjmopn_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\pkjmopn_jnkmcac","NULL SID",Information,"1456849640.000"
SUBSIDIARY1,"dbjdiafpo_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\dbjdiafpo_jnkmcac","NULL SID",Information,"1456849719.000"
SUBSIDIARY1,"lpadpkcbdn_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\lpadpkcbdn_jnkmcac","NULL SID",Information,"1456849744.000"
SUBSIDIARY1,"afapekf_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\afapekf_jnkmcac","NULL SID",Information,"1456849773.000"
SUBSIDIARY1,"bmbhccnei_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\bmbhccnei_jnkmcac","NULL SID",Information,"1456849776.000"
SUBSIDIARY1,"cdcenok_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\cdcenok_jnkmcac","NULL SID",Information,"1456849786.000"
SUBSIDIARY1,"qbfmiid_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\qbfmiid_jnkmcac","NULL SID",Information,"1456849888.000"
SUBSIDIARY1,"qhakb_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\qhakb_jnkmcac","NULL SID",Information,"1456849976.000"
SUBSIDIARY1,"ekpldopfhij_jnkmcac",NTLM,4624,128,NtLmSsp,3,"SUBSIDIARY1\ekpldopfhij_jnkmcac","NULL SID",Information,"1456849996.000"
SUBSIDIARY1,"ddqkk_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\ddqkk_jnkmcac","NULL SID",Information,"1456850035.000"
SUBSIDIARY1,"dlpnp_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\dlpnp_jnkmcac","NULL SID",Information,"1456850099.000"
SUBSIDIARY1,"idma_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\idma_jnkmcac","NULL SID",Information,"1456850106.000"
SUBSIDIARY1,"oaokqoqol_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\oaokqoqol_jnkmcac","NULL SID",Information,"1456850114.000"
SUBSIDIARY1,"kacnea_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\kacnea_jnkmcac","NULL SID",Information,"1456850120.000"
SUBSIDIARY1,"aocoqen_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\aocoqen_jnkmcac","NULL SID",Information,"1456850128.000"
SUBSIDIARY1,"jmekdmi_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\jmekdmi_jnkmcac","NULL SID",Information,"1456850339.000"
SUBSIDIARY1,"mjciha_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\mjciha_jnkmcac","NULL SID",Information,"1456850391.000"
SUBSIDIARY1,"fjqqq_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\fjqqq_jnkmcac","NULL SID",Information,"1456850454.000"
SUBSIDIARY1,"fnf_lknmd_qo_jnkmcac",NTLM,4624,128,NtLmSsp,3,"SUBSIDIARY1\fnf_lknmd_qo_jnkmcac","NULL SID",Information,"1456850512.000"
SUBSIDIARY1,"moikpfmnqa_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\moikpfmnqa_jnkmcac","NULL SID",Information,"1456850527.000"
SUBSIDIARY1,"lemhq_jnkmcac",NTLM,4624,0,NtLmSsp,3,"SUBSIDIARY1\lemhq_jnkmcac","NULL SID",Information,"1456850538.000"
